level,connector,path_1,path_2,path_3,path_4,path_5,macro_category,connector_lower,include_main_v2
inter_paragraph,if ever,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,if ever,True
inter_paragraph,if at any point,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,if at any point,True
inter_paragraph,should,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,should,True
inter_paragraph,should it happen that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,should it happen that,True
inter_paragraph,were it the case that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,were it the case that,True
inter_paragraph,were it to happen that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,were it to happen that,True
inter_paragraph,if it happens that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,if it happens that,True
inter_paragraph,provided,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,provided,True
inter_paragraph,providing,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,providing,True
inter_paragraph,presuming that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,presuming that,True
inter_paragraph,contingent on,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,contingent on,True
inter_paragraph,contingent upon,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,contingent upon,True
inter_paragraph,contingent upon the fact that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,contingent upon the fact that,True
inter_paragraph,dependent on,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,dependent on,True
inter_paragraph,depending on,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,depending on,True
inter_paragraph,depending on whether,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,depending on whether,True
inter_paragraph,as and when,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,as and when,True
inter_paragraph,at whatever point,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,at whatever point,True
inter_paragraph,at any point when,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,at any point when,True
inter_paragraph,in circumstances where,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,in circumstances where,True
inter_paragraph,under circumstances where,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,under circumstances where,True
inter_paragraph,under the condition that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,under the condition that,True
inter_paragraph,subject to,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,subject to,True
inter_paragraph,subject to the condition that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,subject to the condition that,True
inter_paragraph,unless,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,unless,True
inter_paragraph,except if,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,except if,True
inter_paragraph,but for,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,but for,True
inter_paragraph,were it not for,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,were it not for,True
inter_paragraph,without,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,without,True
inter_paragraph,failing,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,failing,True
inter_paragraph,save that,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,save that,True
inter_paragraph,absent,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,absent,True
inter_paragraph,except on condition that,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,except on condition that,True
inter_paragraph,if not for,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,if not for,True
inter_paragraph,otherwise not,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,otherwise not,True
inter_paragraph,unless otherwise stated,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,unless otherwise stated,True
inter_paragraph,unless otherwise noted,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,unless otherwise noted,True
inter_paragraph,unless otherwise indicated,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,unless otherwise indicated,True
inter_paragraph,unless otherwise specified,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,unless otherwise specified,True
inter_paragraph,unless and until,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,unless and until,True
inter_paragraph,except where,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,except where,True
inter_paragraph,except when,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,except when,True
inter_paragraph,except in cases where,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,except in cases where,True
inter_paragraph,except under circumstances where,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,except under circumstances where,True
inter_paragraph,except in the event that,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,except in the event that,True
inter_paragraph,except that,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,except that,True
inter_paragraph,save where,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,save where,True
inter_paragraph,save when,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,save when,True
inter_paragraph,save in the case that,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,save in the case that,True
inter_paragraph,save in cases where,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,save in cases where,True
inter_paragraph,save upon,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,save upon,True
inter_paragraph,short of,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,short of,True
inter_paragraph,failing which,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,failing which,True
inter_paragraph,failing to,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,failing to,True
inter_paragraph,if it were not for,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,if it were not for,True
inter_paragraph,if it hadn’t been for,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,if it hadn’t been for,True
inter_paragraph,if no,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,if no,True
inter_paragraph,if not,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,if not,True
inter_paragraph,if otherwise,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,if otherwise,True
inter_paragraph,on no account,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,on no account,True
inter_paragraph,by no means,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,by no means,True
inter_paragraph,under no circumstances,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,under no circumstances,True
inter_paragraph,not unless,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,not unless,True
inter_paragraph,only unless,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,only unless,True
inter_paragraph,only except if,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,only except if,True
inter_paragraph,but for the fact that,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,but for the fact that,True
inter_paragraph,barring that,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,barring that,True
inter_paragraph,barring the fact that,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,barring the fact that,True
inter_paragraph,in the absence of,Enhancement,Causal-Conditional,Conditional,Negative,,Enhancement,in the absence of,True
inter_paragraph,although,Enhancement,Causal-Conditional,Concessive,,,Enhancement,although,True
inter_paragraph,though,Enhancement,Causal-Conditional,Concessive,,,Enhancement,though,True
inter_paragraph,even though,Enhancement,Causal-Conditional,Concessive,,,Enhancement,even though,True
inter_paragraph,while,Enhancement,Causal-Conditional,Concessive,,,Enhancement,while,True
inter_paragraph,whilst,Enhancement,Causal-Conditional,Concessive,,,Enhancement,whilst,True
inter_paragraph,whereas,Enhancement,Causal-Conditional,Concessive,,,Enhancement,whereas,True
inter_paragraph,much as,Enhancement,Causal-Conditional,Concessive,,,Enhancement,much as,True
inter_paragraph,albeit,Enhancement,Causal-Conditional,Concessive,,,Enhancement,albeit,True
inter_paragraph,notwithstanding,Enhancement,Causal-Conditional,Concessive,,,Enhancement,notwithstanding,True
inter_paragraph,despite,Enhancement,Causal-Conditional,Concessive,,,Enhancement,despite,True
inter_paragraph,in spite of,Enhancement,Causal-Conditional,Concessive,,,Enhancement,in spite of,True
inter_paragraph,even so,Enhancement,Causal-Conditional,Concessive,,,Enhancement,even so,True
inter_paragraph,all the same,Enhancement,Causal-Conditional,Concessive,,,Enhancement,all the same,True
inter_paragraph,nevertheless,Enhancement,Causal-Conditional,Concessive,,,Enhancement,nevertheless,True
inter_paragraph,nonetheless,Enhancement,Causal-Conditional,Concessive,,,Enhancement,nonetheless,True
inter_paragraph,admittedly,Enhancement,Causal-Conditional,Concessive,,,Enhancement,admittedly,True
inter_paragraph,even if,Enhancement,Causal-Conditional,Concessive,,,Enhancement,even if,True
inter_paragraph,still though,Enhancement,Causal-Conditional,Concessive,,,Enhancement,still though,True
inter_paragraph,despite that,Enhancement,Causal-Conditional,Concessive,,,Enhancement,despite that,True
inter_paragraph,however,Enhancement,Causal-Conditional,Concessive,,,Enhancement,however,True
inter_paragraph,at any rate,Enhancement,Causal-Conditional,Concessive,,,Enhancement,at any rate,True
inter_paragraph,even then,Enhancement,Causal-Conditional,Concessive,,,Enhancement,even then,True
inter_paragraph,for all that,Enhancement,Causal-Conditional,Concessive,,,Enhancement,for all that,True
inter_paragraph,be that as it may,Enhancement,Causal-Conditional,Concessive,,,Enhancement,be that as it may,True
inter_paragraph,notwithstanding this,Enhancement,Causal-Conditional,Concessive,,,Enhancement,notwithstanding this,True
inter_paragraph,notwithstanding that,Enhancement,Causal-Conditional,Concessive,,,Enhancement,notwithstanding that,True
inter_paragraph,in any case,Enhancement,Causal-Conditional,Concessive,,,Enhancement,in any case,True
inter_paragraph,in any event,Enhancement,Causal-Conditional,Concessive,,,Enhancement,in any event,True
inter_paragraph,at the same time,Enhancement,Causal-Conditional,Concessive,,,Enhancement,at the same time,True
inter_paragraph,yet,Enhancement,Causal-Conditional,Concessive,,,Enhancement,yet,True
inter_paragraph,and yet,Enhancement,Causal-Conditional,Concessive,,,Enhancement,and yet,True
inter_paragraph,still,Enhancement,Causal-Conditional,Concessive,,,Enhancement,still,True
inter_paragraph,"still, however",Enhancement,Causal-Conditional,Concessive,,,Enhancement,"still, however",True
inter_paragraph,even at that,Enhancement,Causal-Conditional,Concessive,,,Enhancement,even at that,True
inter_paragraph,even at this,Enhancement,Causal-Conditional,Concessive,,,Enhancement,even at this,True
inter_paragraph,however much,Enhancement,Causal-Conditional,Concessive,,,Enhancement,however much,True
inter_paragraph,no matter what,Enhancement,Causal-Conditional,Concessive,,,Enhancement,no matter what,True
inter_paragraph,no matter how,Enhancement,Causal-Conditional,Concessive,,,Enhancement,no matter how,True
inter_paragraph,no matter who,Enhancement,Causal-Conditional,Concessive,,,Enhancement,no matter who,True
inter_paragraph,no matter when,Enhancement,Causal-Conditional,Concessive,,,Enhancement,no matter when,True
inter_paragraph,no matter where,Enhancement,Causal-Conditional,Concessive,,,Enhancement,no matter where,True
inter_paragraph,no matter whether,Enhancement,Causal-Conditional,Concessive,,,Enhancement,no matter whether,True
inter_paragraph,regardless of,Enhancement,Causal-Conditional,Concessive,,,Enhancement,regardless of,True
inter_paragraph,regardless of the fact that,Enhancement,Causal-Conditional,Concessive,,,Enhancement,regardless of the fact that,True
inter_paragraph,despite all this,Enhancement,Causal-Conditional,Concessive,,,Enhancement,despite all this,True
inter_paragraph,despite everything,Enhancement,Causal-Conditional,Concessive,,,Enhancement,despite everything,True
inter_paragraph,in spite of everything,Enhancement,Causal-Conditional,Concessive,,,Enhancement,in spite of everything,True
inter_paragraph,notwithstanding the fact that,Enhancement,Causal-Conditional,Concessive,,,Enhancement,notwithstanding the fact that,True
inter_paragraph,notwithstanding the circumstances,Enhancement,Causal-Conditional,Concessive,,,Enhancement,notwithstanding the circumstances,True
inter_paragraph,here,Enhancement,Matter,Positive,,,Enhancement,here,True
inter_paragraph,there,Enhancement,Matter,Positive,,,Enhancement,there,True
inter_paragraph,as to that,Enhancement,Matter,Positive,,,Enhancement,as to that,True
inter_paragraph,in that respect,Enhancement,Matter,Positive,,,Enhancement,in that respect,True
inter_paragraph,regarding this,Enhancement,Matter,Positive,,,Enhancement,regarding this,True
