text_id,analysis_level,detected_item,feature_code,macro_category,path_2,path_3,path_4,path_5,taxis,raw_count,per_1000,word_count_text,word_count_source
de_wr_c1_24_16_14_cn,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.1598272138228944,463,parser_full_text
de_wr_c1_24_16_14_cn,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,2,4.319654427645789,463,parser_full_text
de_wr_c1_24_16_14_cn,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.1598272138228944,463,parser_full_text
de_wr_c1_25_10_13_vk,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.5384615384615385,650,parser_full_text
de_wr_c1_25_10_13_vk,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,2,3.076923076923077,650,parser_full_text
de_wr_c1_25_10_13_vk,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,1.5384615384615385,650,parser_full_text
de_wr_c1_25_10_13_vk,inter_sentential_v2,that is,intersent_elab_appositive,Elaboration,Appositive,,,,,1,1.5384615384615385,650,parser_full_text
de_wr_c1_25_12_13_am,inter_sentential_v2,although,intersent_ext_adv,Extension,Adversative,,,,,1,2.506265664160401,399,parser_full_text
de_wr_c1_25_12_13_am,inter_sentential_v2,fortunately,intersent_enh_caus_conc,Enhancement,Causal-Conditional,Concessive,,,,1,2.506265664160401,399,parser_full_text
de_wr_c1_25_12_13_os,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,2,4.4543429844097995,449,parser_full_text
de_wr_c1_25_12_13_os,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,2,4.4543429844097995,449,parser_full_text
de_wr_c1_25_12_13_os,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.2271714922048997,449,parser_full_text
de_wr_c1_25_14.5_14_mm,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,2,3.0257186081694405,661,parser_full_text
de_wr_c1_25_14.5_14_mm,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,1.5128593040847202,661,parser_full_text
de_wr_c1_25_14.5_14_mm,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,2,3.0257186081694405,661,parser_full_text
de_wr_c1_25_14.5_14_mm,inter_sentential_v2,instead,intersent_ext_var_repl,Extension,Variation,Replacive,,,,1,1.5128593040847202,661,parser_full_text
de_wr_c1_25_14.5_14_mm,inter_sentential_v2,unfortunately,intersent_enh_caus_conc,Enhancement,Causal-Conditional,Concessive,,,,1,1.5128593040847202,661,parser_full_text
de_wr_c1_26_16.5_14_mn,inter_sentential_v2,at the same time,intersent_enh_spatio_temporal_simple_sim,Enhancement,Spatio-temporal,Simple,Simultaneous,,,1,1.7421602787456445,574,parser_full_text
de_wr_c1_26_16.5_14_mn,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.7421602787456445,574,parser_full_text
de_wr_c1_26_16.5_14_mn,inter_sentential_v2,next,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.7421602787456445,574,parser_full_text
de_wr_c1_26_16.5_14_mn,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.7421602787456445,574,parser_full_text
de_wr_c1_26_16_14_rl,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.2271714922048997,449,parser_full_text
de_wr_c1_26_16_14_rl,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.2271714922048997,449,parser_full_text
de_wr_c1_26_17.5_14_jh,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,2,4.773269689737471,419,parser_full_text
de_wr_c1_26_17.5_14_jh,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,2.3866348448687353,419,parser_full_text
de_wr_c1_26_17_14_ap,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.5316455696202533,395,parser_full_text
de_wr_c1_27_21_13_aa,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,2.6455026455026456,378,parser_full_text
de_wr_c1_27_7.5_14_plk,inter_sentential_v2,at this moment,intersent_enh_spatio_temporal_complex_punctiliar,Enhancement,Spatio-temporal,Complex,Punctiliar,,,1,2.074688796680498,482,parser_full_text
de_wr_c1_28_19_14_jf,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.4630541871921183,406,parser_full_text
de_wr_c1_28_19_14_jf,inter_sentential_v2,afterwards,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.4630541871921183,406,parser_full_text
de_wr_c1_32_20_14_md,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.1645021645021645,462,parser_full_text
de_wr_c1_34_9_14_nl,inter_sentential_v2,after all,intersent_elab_clar_sum,Elaboration,Clarifying,Summative,,,,1,1.7857142857142856,560,parser_full_text
de_wr_c1_34_9_14_nl,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.7857142857142856,560,parser_full_text
de_wr_c1_34_9_14_nl,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,1.7857142857142856,560,parser_full_text
de_wr_c1_34_9_14_nl,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.7857142857142856,560,parser_full_text
de_wr_c1_35_15_14_rb,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,3.4129692832764507,293,parser_full_text
de_wr_c1_46_36_14_ik,inter_sentential_v2,in the meantime,intersent_enh_spatio_temporal_simple_sim,Enhancement,Spatio-temporal,Simple,Simultaneous,,,1,2.066115702479339,484,parser_full_text
de_wr_c1_46_36_14_ik,inter_sentential_v2,instead,intersent_ext_var_repl,Extension,Variation,Replacive,,,,1,2.066115702479339,484,parser_full_text
de_wr_c1_46_36_14_ik,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.066115702479339,484,parser_full_text
de_wr_c1_48_9_14_jgp,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.932551319648094,341,parser_full_text
de_wr_c2_18_12_13_mr,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.242152466367713,446,parser_full_text
de_wr_c2_18_12_13_mr,inter_sentential_v2,as a result,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.242152466367713,446,parser_full_text
de_wr_c2_18_12_13_mr,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,2.242152466367713,446,parser_full_text
de_wr_c2_18_12_13_mr,inter_sentential_v2,in the morning,intersent_enh_spatio_temporal_complex_specific,Enhancement,Spatio-temporal,Complex,Specific,,,1,2.242152466367713,446,parser_full_text
de_wr_c2_18_9_14_lb,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,3,9.803921568627452,306,parser_full_text
de_wr_c2_19_10_13_js,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.1052631578947367,475,parser_full_text
de_wr_c2_19_10_13_js,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,2,4.2105263157894735,475,parser_full_text
de_wr_c2_19_10_14_ef,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.7247956403269753,367,parser_full_text
de_wr_c2_19_11.5_14_lk,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,2,3.9840637450199203,502,parser_full_text
de_wr_c2_19_11.5_14_lk,inter_sentential_v2,due to,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,2,3.9840637450199203,502,parser_full_text
de_wr_c2_19_11.5_14_lk,inter_sentential_v2,next,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.9920318725099602,502,parser_full_text
de_wr_c2_19_11_14_ae,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.1086474501108647,902,parser_full_text
de_wr_c2_19_11_14_ae,inter_sentential_v2,meanwhile,intersent_enh_spatio_temporal_simple_sim,Enhancement,Spatio-temporal,Simple,Simultaneous,,,1,1.1086474501108647,902,parser_full_text
de_wr_c2_19_11_14_ae,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.1086474501108647,902,parser_full_text
de_wr_c2_19_11_14_jw,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.9083969465648853,524,parser_full_text
de_wr_c2_19_11_14_jw,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,1.9083969465648853,524,parser_full_text
de_wr_c2_19_11_14_sg,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,2,3.6231884057971016,552,parser_full_text
de_wr_c2_19_11_14_sg,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,1.8115942028985508,552,parser_full_text
de_wr_c2_19_11_14_sg,inter_sentential_v2,even though,intersent_ext_adv,Extension,Adversative,,,,,1,1.8115942028985508,552,parser_full_text
de_wr_c2_19_11_14_sg,inter_sentential_v2,thus,intersent_enh_manner_means,Enhancement,Manner,Means,,,,1,1.8115942028985508,552,parser_full_text
de_wr_c2_19_11_14_sg,inter_sentential_v2,unfortunately,intersent_enh_caus_conc,Enhancement,Causal-Conditional,Concessive,,,,1,1.8115942028985508,552,parser_full_text
de_wr_c2_19_11_14_sg,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,2,3.6231884057971016,552,parser_full_text
de_wr_c2_19_12.5_14_jw,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,2.2522522522522523,444,parser_full_text
de_wr_c2_19_12_14_jh,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.5974025974025974,385,parser_full_text
de_wr_c2_19_12_14_jh,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.5974025974025974,385,parser_full_text
de_wr_c2_19_12_14_jh,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,2.5974025974025974,385,parser_full_text
de_wr_c2_19_13_14_ck,inter_sentential_v2,assuming that,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,1,2.4154589371980677,414,parser_full_text
de_wr_c2_19_13_14_ck,inter_sentential_v2,unfortunately,intersent_enh_caus_conc,Enhancement,Causal-Conditional,Concessive,,,,1,2.4154589371980677,414,parser_full_text
de_wr_c2_19_13_14_ik,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.3477088948787064,742,parser_full_text
de_wr_c2_19_13_14_ik,inter_sentential_v2,as a consequence,intersent_enh_caus_result,Enhancement,Causal-Conditional,Result,,,,1,1.3477088948787064,742,parser_full_text
de_wr_c2_19_13_14_ik,inter_sentential_v2,coincidentally,intersent_enh_spatio_temporal_simple_sim,Enhancement,Spatio-temporal,Simple,Simultaneous,,,1,1.3477088948787064,742,parser_full_text
de_wr_c2_19_13_14_ik,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,1.3477088948787064,742,parser_full_text
de_wr_c2_19_13_14_ik,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.3477088948787064,742,parser_full_text
de_wr_c2_19_13_14_ik,inter_sentential_v2,in the end,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,1.3477088948787064,742,parser_full_text
de_wr_c2_19_13_14_mj,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.8011204481792715,357,parser_full_text
de_wr_c2_19_13_14_mj,inter_sentential_v2,in the end,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.8011204481792715,357,parser_full_text
de_wr_c2_19_13_14_nn,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.242152466367713,446,parser_full_text
de_wr_c2_19_13_14_nn,inter_sentential_v2,as a result,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.242152466367713,446,parser_full_text
de_wr_c2_19_13_14_nn,inter_sentential_v2,that is,intersent_elab_appositive,Elaboration,Appositive,,,,,1,2.242152466367713,446,parser_full_text
de_wr_c2_20_10_13_mc,inter_sentential_v2,unfortunately,intersent_enh_caus_conc,Enhancement,Causal-Conditional,Concessive,,,,1,2.4330900243309004,411,parser_full_text
de_wr_c2_20_10_14_dk,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.849002849002849,351,parser_full_text
de_wr_c2_20_10_14_dk,inter_sentential_v2,again,intersent_enh_spatio_temporal_complex_repetitive,Enhancement,Spatio-temporal,Complex,Repetitive,,,1,2.849002849002849,351,parser_full_text
de_wr_c2_20_10_14_vw,inter_sentential_v2,in the end,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.3094688221709005,433,parser_full_text
de_wr_c2_20_11_14_hk,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,2,5.194805194805195,385,parser_full_text
de_wr_c2_20_11_14_hk,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.5974025974025974,385,parser_full_text
de_wr_c2_20_11_14_hk,inter_sentential_v2,since,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,1,2.5974025974025974,385,parser_full_text
de_wr_c2_20_12_13_lb,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.457002457002457,407,parser_full_text
de_wr_c2_20_12_13_lb,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.457002457002457,407,parser_full_text
de_wr_c2_20_12_14_hse,inter_sentential_v2,next,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.7301038062283738,578,parser_full_text
de_wr_c2_20_12_14_hse,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.7301038062283738,578,parser_full_text
de_wr_c2_20_12_14_js,inter_sentential_v2,in the end,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,3.472222222222222,288,parser_full_text
de_wr_c2_20_12_14_lg,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.9569471624266144,511,parser_full_text
de_wr_c2_20_12_14_lg,inter_sentential_v2,in that,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,1,1.9569471624266144,511,parser_full_text
de_wr_c2_20_12_14_mi,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.0491803278688527,488,parser_full_text
de_wr_c2_20_12_14_mi,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.0491803278688527,488,parser_full_text
de_wr_c2_20_12_14_mi,inter_sentential_v2,instead,intersent_ext_var_repl,Extension,Variation,Replacive,,,,1,2.0491803278688527,488,parser_full_text
de_wr_c2_20_12_14_np,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.3866348448687353,419,parser_full_text
de_wr_c2_20_12_14_np,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.3866348448687353,419,parser_full_text
de_wr_c2_20_12_14_np,inter_sentential_v2,in the end,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.3866348448687353,419,parser_full_text
de_wr_c2_20_12_14_np,inter_sentential_v2,next,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.3866348448687353,419,parser_full_text
de_wr_c2_20_12_14_np,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.3866348448687353,419,parser_full_text
de_wr_c2_20_12_14_tb,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,5,7.299270072992701,685,parser_full_text
de_wr_c2_20_12_14_tb,inter_sentential_v2,afterwards,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.4598540145985401,685,parser_full_text
de_wr_c2_20_12_14_tb,inter_sentential_v2,shortly,intersent_enh_spatio_temporal_complex_interrupted,Enhancement,Spatio-temporal,Complex,Interrupted,,,1,1.4598540145985401,685,parser_full_text
de_wr_c2_20_13_13_ss,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,3,6.5359477124183005,459,parser_full_text
de_wr_c2_20_13_13_ss,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.1786492374727673,459,parser_full_text
de_wr_c2_20_13_13_ss,inter_sentential_v2,still,intersent_ext_adv,Extension,Adversative,,,,,1,2.1786492374727673,459,parser_full_text
de_wr_c2_20_13_14_tw,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,1.6025641025641024,624,parser_full_text
de_wr_c2_20_14_14_fb,inter_sentential_v2,throughout,intersent_enh_spatio_temporal_complex_durative,Enhancement,Spatio-temporal,Complex,Durative,,,1,3.205128205128205,312,parser_full_text
de_wr_c2_20_14_14_kh,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.2624434389140275,442,parser_full_text
de_wr_c2_20_14_14_kh,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,2.2624434389140275,442,parser_full_text
de_wr_c2_20_14_14_lb,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,2.4154589371980677,414,parser_full_text
de_wr_c2_20_8_14_ms,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,2,3.992015968063872,501,parser_full_text
de_wr_c2_20_8_14_ms,inter_sentential_v2,afterwards,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.996007984031936,501,parser_full_text
de_wr_c2_20_8_14_ms,inter_sentential_v2,shortly,intersent_enh_spatio_temporal_complex_interrupted,Enhancement,Spatio-temporal,Complex,Interrupted,,,1,1.996007984031936,501,parser_full_text
de_wr_c2_21_11_13_jb,inter_sentential_v2,because,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,1,1.976284584980237,506,parser_full_text
de_wr_c2_21_11_13_jb,inter_sentential_v2,in that,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,1,1.976284584980237,506,parser_full_text
de_wr_c2_21_11_13_jb,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,1.976284584980237,506,parser_full_text
de_wr_c2_21_11_14_jt,inter_sentential_v2,at the same time,intersent_enh_spatio_temporal_simple_sim,Enhancement,Spatio-temporal,Simple,Simultaneous,,,1,2.0242914979757085,494,parser_full_text
de_wr_c2_21_11_14_jt,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.0242914979757085,494,parser_full_text
de_wr_c2_21_11_14_jt,inter_sentential_v2,meanwhile,intersent_enh_spatio_temporal_simple_sim,Enhancement,Spatio-temporal,Simple,Simultaneous,,,1,2.0242914979757085,494,parser_full_text
de_wr_c2_21_11_14_jt,inter_sentential_v2,next,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.0242914979757085,494,parser_full_text
de_wr_c2_21_11_14_lv,inter_sentential_v2,assuming that,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,1,1.8083182640144664,553,parser_full_text
de_wr_c2_21_11_14_lv,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.8083182640144664,553,parser_full_text
de_wr_c2_21_11_14_lv,inter_sentential_v2,next,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.8083182640144664,553,parser_full_text
de_wr_c2_21_12_14_mcs,inter_sentential_v2,at least,intersent_elab_clar_corrective,Elaboration,Clarifying,Corrective,,,,1,2.066115702479339,484,parser_full_text
de_wr_c2_21_12_14_mcs,inter_sentential_v2,in the end,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.066115702479339,484,parser_full_text
de_wr_c2_21_12_14_mcs,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,2.066115702479339,484,parser_full_text
de_wr_c2_21_12_14_ml,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.694915254237288,590,parser_full_text
de_wr_c2_21_12_14_ml,inter_sentential_v2,because,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,2,3.389830508474576,590,parser_full_text
de_wr_c2_21_12_14_ml,inter_sentential_v2,meanwhile,intersent_enh_spatio_temporal_simple_sim,Enhancement,Spatio-temporal,Simple,Simultaneous,,,1,1.694915254237288,590,parser_full_text
de_wr_c2_21_12_14_ml,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.694915254237288,590,parser_full_text
de_wr_c2_21_13_13_lp,inter_sentential_v2,in the morning,intersent_enh_spatio_temporal_complex_specific,Enhancement,Spatio-temporal,Complex,Specific,,,1,2.5839793281653747,387,parser_full_text
de_wr_c2_21_13_14_elw,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.247191011235955,445,parser_full_text
de_wr_c2_21_13_14_elw,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,2.247191011235955,445,parser_full_text
de_wr_c2_21_13_14_ks,inter_sentential_v2,instead,intersent_ext_var_repl,Extension,Variation,Replacive,,,,1,1.663893510815308,601,parser_full_text
de_wr_c2_21_13_14_ld,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,4,8.695652173913043,460,parser_full_text
de_wr_c2_21_13_14_ld,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.1739130434782608,460,parser_full_text
de_wr_c2_21_13_14_ld,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.1739130434782608,460,parser_full_text
de_wr_c2_21_13_14_mp,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.4727540500736376,679,parser_full_text
de_wr_c2_21_13_14_mp,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.4727540500736376,679,parser_full_text
de_wr_c2_21_13_14_mp,inter_sentential_v2,instead,intersent_ext_var_repl,Extension,Variation,Replacive,,,,1,1.4727540500736376,679,parser_full_text
de_wr_c2_21_13_14_mp,inter_sentential_v2,once,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,1,1.4727540500736376,679,parser_full_text
de_wr_c2_21_14_14_sh,inter_sentential_v2,shortly,intersent_enh_spatio_temporal_complex_interrupted,Enhancement,Spatio-temporal,Complex,Interrupted,,,1,1.8148820326678765,551,parser_full_text
de_wr_c2_21_14_14_sh,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.8148820326678765,551,parser_full_text
de_wr_c2_21_9_13_mb,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.109704641350211,474,parser_full_text
de_wr_c2_21_9_13_mb,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,2.109704641350211,474,parser_full_text
de_wr_c2_21_9_13_mb,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.109704641350211,474,parser_full_text
de_wr_c2_21_9_13_mb,inter_sentential_v2,soon,intersent_enh_spatio_temporal_complex_interrupted,Enhancement,Spatio-temporal,Complex,Interrupted,,,1,2.109704641350211,474,parser_full_text
de_wr_c2_21_9_13_mb,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,2.109704641350211,474,parser_full_text
de_wr_c2_22_10_13_cs,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.1141649048625792,473,parser_full_text
de_wr_c2_22_10_13_cs,inter_sentential_v2,in the morning,intersent_enh_spatio_temporal_complex_specific,Enhancement,Spatio-temporal,Complex,Specific,,,1,2.1141649048625792,473,parser_full_text
de_wr_c2_22_10_13_jw,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.457002457002457,407,parser_full_text
de_wr_c2_22_10_13_jw,inter_sentential_v2,fortunately,intersent_enh_caus_conc,Enhancement,Causal-Conditional,Concessive,,,,1,2.457002457002457,407,parser_full_text
de_wr_c2_22_10_13_jw,inter_sentential_v2,instead,intersent_ext_var_repl,Extension,Variation,Replacive,,,,1,2.457002457002457,407,parser_full_text
de_wr_c2_22_10_13_jw,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,2.457002457002457,407,parser_full_text
de_wr_c2_22_10_13_tz,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,3,6.302521008403361,476,parser_full_text
de_wr_c2_22_10_13_tz,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.100840336134454,476,parser_full_text
de_wr_c2_22_10_13_tz,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,2.100840336134454,476,parser_full_text
de_wr_c2_22_11_14_ah,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.127659574468085,470,parser_full_text
de_wr_c2_22_11_14_ah,inter_sentential_v2,while,intersent_ext_adv,Extension,Adversative,,,,,1,2.127659574468085,470,parser_full_text
