text_id,macro_category,n_cases
gig_336a,Enhancement,1
gig_336b,Enhancement,1
gig_336d,Enhancement,4
gig_337a,Enhancement,1
gig_339a,Enhancement,5
gig_339a,Extension,6
gig_339b,Enhancement,2
gig_339b,Extension,2
gig_339e,Enhancement,1
gig_339e,Extension,1
gig_339f,Elaboration,1
gig_339g,Enhancement,3
gig_339g,Extension,3
gig_339h,Enhancement,1
gig_339h,Extension,1
gig_339i,Enhancement,1
gig_339i,Extension,1
gig_33a,Enhancement,1
gig_33b,Enhancement,3
gig_33c,Enhancement,3
gig_33d,Enhancement,2
gig_37a,Enhancement,1
gig_37c,Enhancement,4
gig_37d,Enhancement,1
gig_38a,Enhancement,1
gig_38b,Enhancement,1
gig_38c,Extension,2
gig_38d,Enhancement,2
gig_4,Enhancement,2
gig_4,Extension,1
gig_40a,Enhancement,1
gig_41a,Extension,1
gig_42a,Enhancement,1
gig_42b,Enhancement,1
gig_42c,Enhancement,3
gig_42d,Enhancement,1
gig_43a,Enhancement,2
gig_43b,Enhancement,2
gig_43d,Enhancement,2
gig_43d,Extension,1
gig_440a,Enhancement,3
gig_440a,Extension,1
gig_440c,Enhancement,2
gig_440e,Enhancement,1
gig_440f,Extension,1
gig_440g,Enhancement,1
gig_440i,Enhancement,6
gig_440i,Extension,1
gig_440j,Enhancement,2
gig_441a,Enhancement,2
gig_441a,Extension,2
gig_441c,Enhancement,6
gig_441e,Enhancement,1
gig_441e,Extension,1
gig_441g,Enhancement,2
gig_441g,Extension,1
gig_441h,Enhancement,1
gig_441j,Enhancement,1
gig_441k,Enhancement,5
gig_441l,Enhancement,2
gig_442d,Elaboration,1
gig_442d,Enhancement,3
gig_442e,Enhancement,3
gig_442e,Extension,1
gig_442f,Extension,1
gig_443a,Elaboration,1
gig_443a,Enhancement,2
gig_443b,Enhancement,1
gig_443b,Extension,2
gig_443d,Extension,2
gig_443e,Enhancement,2
gig_443e,Extension,1
gig_443f,Enhancement,1
gig_443f,Extension,3
gig_443g,Enhancement,2
gig_443g,Extension,2
gig_443h,Enhancement,2
gig_443h,Extension,1
gig_444a,Enhancement,5
gig_444b,Enhancement,4
gig_444b,Extension,2
gig_444c,Enhancement,4
gig_444c,Extension,2
gig_444e,Enhancement,2
gig_444f,Extension,1
gig_444g,Enhancement,1
gig_444g,Extension,1
gig_444h,Enhancement,1
gig_444i,Enhancement,1
gig_444k,Enhancement,4
gig_444l,Enhancement,1
gig_445a,Enhancement,5
gig_445b,Enhancement,2
gig_445b,Extension,2
gig_445c,Extension,1
gig_445d,Enhancement,2
gig_445e,Extension,2
gig_445g,Enhancement,1
gig_445g,Extension,1
gig_445i,Enhancement,2
gig_446c,Extension,2
gig_446d,Enhancement,1
gig_446e,Enhancement,1
gig_446e,Extension,1
gig_446g,Enhancement,2
gig_446g,Extension,2
gig_446h,Enhancement,1
gig_446i,Enhancement,1
gig_447a,Enhancement,3
gig_447a,Extension,2
gig_447e,Enhancement,3
gig_447e,Extension,1
gig_447f,Enhancement,1
gig_447g,Enhancement,3
gig_447h,Enhancement,1
gig_447j,Enhancement,1
gig_447k,Enhancement,2
gig_448a,Enhancement,3
gig_448b,Enhancement,3
gig_448b,Extension,2
gig_448c,Enhancement,5
gig_448c,Extension,4
gig_448e,Enhancement,1
gig_448e,Extension,3
gig_448f,Enhancement,1
gig_448f,Extension,6
gig_448g,Enhancement,1
gig_448g,Extension,2
gig_448h,Enhancement,3
gig_448h,Extension,2
gig_448i,Enhancement,3
gig_448i,Extension,2
gig_448j,Enhancement,5
gig_448k,Enhancement,1
gig_448l,Enhancement,2
gig_449c,Enhancement,3
gig_449d,Enhancement,1
gig_449e,Enhancement,5
gig_449f,Extension,1
gig_449g,Enhancement,3
gig_449g,Extension,1
gig_44a,Extension,1
gig_44b,Enhancement,3
gig_44d,Enhancement,3
gig_450a,Enhancement,1
gig_450a,Extension,2
gig_450b,Elaboration,1
gig_450b,Extension,1
gig_450c,Extension,1
gig_450f,Enhancement,1
gig_450f,Extension,1
gig_450h,Elaboration,1
gig_450h,Enhancement,1
gig_450i,Enhancement,1
gig_450i,Extension,1
gig_450k,Enhancement,1
gig_450k,Extension,1
gig_450l,Enhancement,1
gig_451a,Enhancement,1
gig_451b,Enhancement,2
gig_451b,Extension,2
gig_451c,Enhancement,2
gig_451c,Extension,1
gig_451e,Extension,2
gig_452a,Enhancement,2
gig_452b,Enhancement,2
gig_452b,Extension,3
gig_452c,Enhancement,2
gig_452c,Extension,3
gig_452e,Enhancement,2
gig_452f,Extension,5
gig_452g,Enhancement,3
gig_452h,Extension,2
gig_452i,Extension,1
gig_453a,Enhancement,2
gig_453a,Extension,4
gig_453b,Extension,2
gig_453c,Extension,2
gig_453d,Enhancement,2
gig_453f,Enhancement,1
gig_453h,Enhancement,2
gig_454a,Enhancement,4
gig_454b,Enhancement,2
gig_454b,Extension,2
gig_454c,Enhancement,2
gig_454c,Extension,2
gig_454e,Extension,3
gig_454f,Extension,1
gig_454h,Enhancement,1
gig_454h,Extension,1
gig_454j,Enhancement,1
gig_454j,Extension,1
gig_454k,Elaboration,1
gig_454k,Enhancement,1
gig_455b,Enhancement,1
gig_455b,Extension,1
gig_455e,Enhancement,1
gig_455g,Enhancement,5
gig_455g,Extension,1
gig_455h,Enhancement,1
gig_456g,Enhancement,4
gig_456i,Enhancement,2
gig_457a,Extension,1
gig_457d,Enhancement,1
gig_457e,Elaboration,1
gig_457e,Enhancement,1
gig_457g,Elaboration,1
gig_457g,Enhancement,3
gig_457h,Enhancement,1
gig_457i,Enhancement,5
gig_457j,Enhancement,1
gig_458a,Elaboration,1
gig_458a,Enhancement,6
gig_458a,Extension,2
gig_458b,Enhancement,2
gig_458b,Extension,4
gig_458c,Enhancement,2
gig_458c,Extension,3
gig_458e,Elaboration,1
gig_458e,Enhancement,1
gig_458h,Enhancement,1
gig_458h,Extension,1
gig_458j,Enhancement,7
gig_458k,Enhancement,2
gig_458l,Enhancement,4
gig_458m,Enhancement,1
gig_458m,Extension,2
gig_459a,Extension,2
gig_459c,Enhancement,2
gig_459f,Enhancement,1
gig_459f,Extension,1
gig_459g,Enhancement,1
gig_459g,Extension,1
gig_459i,Enhancement,2
gig_459j,Enhancement,1
gig_459k,Enhancement,1
gig_460a,Enhancement,1
gig_460h,Enhancement,1
gig_460h,Extension,1
gig_460i,Enhancement,1
gig_460j,Enhancement,3
gig_461a,Enhancement,1
gig_461a,Extension,3
gig_461b,Enhancement,2
gig_461b,Extension,2
gig_461c,Enhancement,2
gig_461c,Extension,2
gig_461f,Extension,1
gig_461h,Enhancement,1
gig_461h,Extension,1
gig_461i,Enhancement,2
gig_461i,Extension,1
gig_461j,Enhancement,2
gig_462a,Enhancement,2
gig_462e,Enhancement,1
gig_462f,Enhancement,1
gig_462f,Extension,1
gig_462g,Enhancement,1
gig_462h,Enhancement,5
gig_462h,Extension,1
gig_462i,Elaboration,1
gig_462j,Enhancement,1
gig_462j,Extension,1
gig_463a,Enhancement,1
gig_463a,Extension,2
gig_463c,Enhancement,3
gig_463c,Extension,1
gig_463f,Enhancement,1
gig_463f,Extension,1
gig_463k,Enhancement,8
gig_463l,Enhancement,3
gig_463m,Enhancement,2
gig_464a,Enhancement,3
gig_464b,Enhancement,2
gig_464b,Extension,1
gig_464c,Extension,1
gig_464d,Enhancement,1
gig_464d,Extension,1
gig_464e,Enhancement,1
gig_464f,Elaboration,1
gig_464f,Enhancement,1
gig_464g,Enhancement,9
gig_464i,Enhancement,3
gig_464j,Enhancement,1
gig_465a,Enhancement,2
gig_465b,Enhancement,2
gig_465c,Enhancement,1
gig_465d,Enhancement,1
gig_465f,Enhancement,1
gig_465g,Enhancement,3
gig_465h,Enhancement,3
gig_466b,Extension,1
gig_466e,Extension,1
gig_466g,Enhancement,4
gig_466h,Enhancement,7
gig_466j,Enhancement,4
gig_466k,Enhancement,1
gig_467a,Enhancement,1
gig_467a,Extension,1
gig_467b,Enhancement,1
gig_467b,Extension,1
gig_467c,Enhancement,1
gig_467f,Enhancement,2
gig_467i,Enhancement,4
gig_467i,Extension,1
gig_468b,Enhancement,1
gig_468d,Extension,2
gig_468e,Enhancement,1
gig_468e,Extension,1
gig_468g,Enhancement,5
gig_468g,Extension,2
gig_468h,Extension,1
gig_468i,Enhancement,2
gig_468j,Enhancement,5
gig_470b,Enhancement,1
gig_470b,Extension,1
gig_470c,Enhancement,1
gig_470c,Extension,2
gig_471b,Enhancement,1
gig_471b,Extension,2
gig_471c,Extension,3
gig_473b,Elaboration,1
gig_474c,Extension,2
gig_475a,Extension,1
gig_475b,Elaboration,2
gig_475b,Extension,3
gig_475c,Extension,4
gig_476a,Elaboration,1
gig_476a,Enhancement,1
gig_476b,Elaboration,1
gig_476b,Enhancement,3
gig_476b,Extension,4
gig_476c,Elaboration,1
gig_476c,Extension,3
gig_477b,Enhancement,1
gig_477c,Elaboration,1
gig_478b,Enhancement,4
gig_478b,Extension,4
gig_478c,Elaboration,1
gig_479a,Enhancement,1
gig_479a,Extension,1
gig_479b,Elaboration,1
gig_479b,Enhancement,4
gig_479b,Extension,6
gig_479c,Enhancement,1
gig_479c,Extension,4
gig_479d,Extension,1
gig_47b,Enhancement,1
gig_47c,Extension,1
gig_47d,Enhancement,1
gig_480a,Elaboration,1
gig_480a,Extension,1
gig_480c,Elaboration,2
gig_480c,Extension,3
gig_480d,Enhancement,1
gig_481b,Enhancement,2
gig_481c,Extension,1
gig_482a,Extension,1
gig_482b,Enhancement,1
gig_482b,Extension,2
gig_482c,Extension,2
gig_482d,Extension,1
gig_483b,Elaboration,1
gig_483b,Extension,1
gig_483c,Extension,1
gig_483d,Enhancement,1
gig_484b,Elaboration,1
gig_484b,Extension,1
gig_484c,Extension,2
gig_485a,Enhancement,2
gig_485a,Extension,2
gig_485b,Extension,1
gig_485c,Enhancement,1
gig_485c,Extension,1
gig_485d,Enhancement,1
gig_486c,Elaboration,1
gig_486c,Extension,2
gig_486d,Elaboration,1
gig_486d,Enhancement,1
gig_486d,Extension,1
gig_487b,Extension,4
gig_487c,Extension,2
gig_488a,Extension,1
gig_488b,Extension,1
gig_488c,Elaboration,1
gig_488c,Extension,3
gig_489,Enhancement,1
gig_491,Extension,2
gig_492,Extension,1
gig_493,Elaboration,1
gig_494,Enhancement,1
gig_496,Enhancement,1
gig_496,Extension,4
gig_497,Elaboration,1
gig_497,Enhancement,4
gig_498,Enhancement,1
gig_499,Elaboration,3
gig_499,Enhancement,2
gig_49a,Enhancement,3
gig_49b,Enhancement,3
gig_49c,Enhancement,1
gig_49d,Enhancement,1
gig_5,Elaboration,1
gig_5,Enhancement,3
gig_5,Extension,2
gig_500,Extension,2
gig_501,Enhancement,2
gig_502,Enhancement,2
gig_502,Extension,1
gig_503,Enhancement,2
gig_503,Extension,1
gig_504,Enhancement,3
gig_504,Extension,2
gig_505,Enhancement,1
gig_505,Extension,1
gig_506,Elaboration,1
gig_506,Enhancement,2
gig_506,Extension,1
gig_507,Extension,3
gig_508,Enhancement,1
gig_509,Enhancement,1
gig_509,Extension,3
gig_50d,Enhancement,2
gig_510,Extension,2
gig_513,Enhancement,1
gig_513,Extension,1
gig_514,Enhancement,3
gig_514,Extension,1
gig_516,Enhancement,2
gig_516,Extension,5
gig_517a,Enhancement,2
gig_517c,Enhancement,1
gig_517c,Extension,1
gig_518a,Enhancement,1
gig_518b,Enhancement,2
gig_518d,Enhancement,1
gig_518d,Extension,1
gig_519a,Enhancement,6
gig_519b,Enhancement,2
gig_519d,Enhancement,2
gig_51a,Enhancement,3
gig_51b,Enhancement,3
gig_51c,Enhancement,3
gig_51c,Extension,2
gig_51d,Elaboration,1
gig_51d,Extension,1
gig_520a,Enhancement,2
gig_520b,Enhancement,3
gig_520c,Enhancement,6
gig_521b,Elaboration,1
gig_521b,Enhancement,1
gig_521c,Extension,1
gig_521d,Enhancement,3
gig_521e,Extension,1
gig_521f,Enhancement,1
gig_521f,Extension,1
gig_522a,Enhancement,2
gig_522b,Elaboration,1
gig_522b,Enhancement,1
gig_522b,Extension,2
gig_522c,Elaboration,1
gig_522c,Enhancement,1
gig_522c,Extension,1
gig_522d,Enhancement,2
gig_522e,Enhancement,1
gig_522e,Extension,2
gig_522f,Enhancement,2
gig_522f,Extension,1
gig_523a,Enhancement,1
gig_523b,Enhancement,1
gig_523b,Extension,1
gig_523c,Elaboration,1
gig_523c,Enhancement,1
gig_523d,Enhancement,2
gig_523e,Enhancement,2
gig_523e,Extension,2
gig_523f,Extension,1
gig_523g,Enhancement,1
gig_523g,Extension,3
gig_524a,Enhancement,3
gig_524a,Extension,1
gig_524b,Enhancement,1
gig_524c,Enhancement,1
gig_524d,Enhancement,1
gig_525a,Enhancement,1
gig_525a,Extension,1
gig_525b,Enhancement,2
gig_525b,Extension,1
gig_525c,Enhancement,1
gig_525d,Enhancement,4
gig_525e,Elaboration,1
gig_525f,Enhancement,2
gig_525f,Extension,1
gig_526,Elaboration,1
gig_526,Enhancement,3
gig_527,Enhancement,1
gig_527,Extension,1
gig_528,Enhancement,1
gig_529,Enhancement,1
gig_530,Enhancement,2
gig_531,Enhancement,1
gig_531,Extension,2
gig_532,Enhancement,7
gig_533,Enhancement,1
gig_533,Extension,2
gig_535,Enhancement,1
gig_537,Enhancement,1
gig_540,Extension,1
gig_542,Enhancement,1
gig_543,Enhancement,1
gig_543,Extension,1
gig_545,Enhancement,6
gig_545,Extension,1
gig_546,Enhancement,1
gig_546,Extension,1
gig_547,Extension,8
gig_548,Elaboration,1
gig_549,Extension,4
gig_550,Extension,1
gig_551,Extension,1
gig_552,Enhancement,3
gig_552,Extension,1
gig_553,Elaboration,2
gig_553,Enhancement,1
gig_553,Extension,2
gig_554,Enhancement,2
gig_554,Extension,4
gig_555,Elaboration,2
gig_555,Enhancement,1
gig_555,Extension,6
gig_556,Enhancement,2
gig_557,Elaboration,1
gig_557,Enhancement,4
gig_557,Extension,6
gig_558,Enhancement,1
gig_558,Extension,2
gig_559,Enhancement,3
gig_559,Extension,2
gig_561,Enhancement,4
gig_561,Extension,1
gig_562,Elaboration,1
gig_562,Enhancement,1
gig_563,Enhancement,1
gig_563,Extension,1
gig_565,Elaboration,1
gig_565,Extension,3
gig_566,Elaboration,2
gig_566,Extension,1
gig_567,Enhancement,5
gig_567,Extension,4
gig_568,Elaboration,1
gig_568,Enhancement,1
gig_568,Extension,1
gig_569,Enhancement,1
gig_569,Extension,5
gig_56a,Elaboration,2
gig_56a,Enhancement,4
gig_56a,Extension,4
gig_56b,Extension,1
gig_570,Enhancement,1
gig_570,Extension,2
gig_571,Elaboration,2
gig_571,Enhancement,2
gig_571,Extension,3
gig_572,Elaboration,4
gig_572,Enhancement,5
gig_572,Extension,2
gig_573,Elaboration,2
gig_573,Enhancement,1
gig_573,Extension,4
gig_574,Elaboration,1
gig_574,Enhancement,1
gig_574,Extension,1
gig_575,Enhancement,2
gig_575,Extension,2
gig_576,Elaboration,1
gig_576,Enhancement,1
gig_577,Elaboration,1
gig_577,Enhancement,2
gig_577,Extension,3
gig_578,Enhancement,3
gig_578,Extension,1
gig_579,Enhancement,1
gig_57a,Enhancement,1
gig_580,Enhancement,3
gig_580,Extension,2
gig_581,Enhancement,1
gig_582,Elaboration,7
gig_582,Enhancement,4
gig_582,Extension,3
gig_583,Enhancement,1
gig_583,Extension,1
gig_584,Enhancement,1
gig_584,Extension,4
gig_585,Extension,2
gig_586,Extension,4
gig_587,Elaboration,2
gig_587,Enhancement,5
gig_587,Extension,4
gig_588,Enhancement,3
gig_589,Elaboration,1
gig_589,Enhancement,1
gig_589,Extension,1
gig_58a,Enhancement,1
gig_58b,Enhancement,1
gig_58b,Extension,2
gig_591,Enhancement,1
gig_592,Elaboration,1
gig_592,Enhancement,7
gig_592,Extension,5
gig_593,Elaboration,1
gig_593,Enhancement,1
gig_593,Extension,2
gig_594,Enhancement,1
gig_594,Extension,1
gig_595,Elaboration,3
gig_595,Enhancement,2
gig_595,Extension,3
gig_596,Enhancement,2
gig_596,Extension,2
gig_597,Enhancement,1
gig_597,Extension,1
gig_598,Elaboration,1
gig_598,Enhancement,5
gig_598,Extension,3
gig_599,Elaboration,5
gig_599,Extension,1
gig_59a,Enhancement,2
gig_600,Enhancement,1
gig_600,Extension,2
gig_601,Elaboration,1
gig_601,Enhancement,3
gig_601,Extension,3
gig_602,Elaboration,1
gig_602,Enhancement,2
gig_602,Extension,1
gig_603,Extension,6
gig_604,Enhancement,1
gig_604,Extension,4
gig_605,Enhancement,3
gig_605,Extension,3
gig_606,Enhancement,4
gig_606,Extension,2
gig_607,Enhancement,2
gig_608,Enhancement,1
gig_609,Elaboration,1
gig_609,Enhancement,2
gig_60a,Enhancement,3
gig_610,Enhancement,2
gig_610,Extension,2
gig_611,Enhancement,3
gig_611,Extension,4
gig_612,Elaboration,1
gig_612,Extension,4
gig_613e,Enhancement,1
gig_613e,Extension,2
gig_614e,Enhancement,3
gig_614g,Enhancement,3
gig_616d,Enhancement,2
gig_616e,Enhancement,2
gig_617f,Enhancement,1
gig_618f,Enhancement,1
gig_619b,Enhancement,1
gig_619f,Enhancement,3
gig_619f,Extension,1
gig_619h,Extension,1
gig_61a,Extension,1
gig_61b,Enhancement,2
gig_61b,Extension,1
gig_620d,Enhancement,4
gig_620f,Enhancement,3
gig_620f,Extension,1
gig_621c,Enhancement,2
gig_621g,Enhancement,4
gig_621h,Enhancement,1
gig_621j,Enhancement,1
gig_622d,Enhancement,2
gig_622e,Enhancement,3
gig_622f,Enhancement,1
gig_622g,Enhancement,1
gig_623c,Enhancement,1
gig_623d,Enhancement,3
gig_623e,Enhancement,7
gig_623f,Enhancement,1
gig_623i,Extension,1
gig_625a,Enhancement,7
gig_625a,Extension,3
gig_625b,Enhancement,3
gig_625c,Enhancement,1
gig_625c,Extension,1
gig_626b,Enhancement,1
gig_626c,Enhancement,1
gig_626d,Extension,1
gig_627a,Enhancement,2
gig_627a,Extension,1
gig_627b,Enhancement,1
gig_627e,Enhancement,1
gig_628a,Enhancement,1
gig_628b,Enhancement,4
gig_628c,Enhancement,1
gig_628c,Extension,1
gig_629b,Enhancement,3
gig_629c,Enhancement,1
gig_62b,Enhancement,3
gig_630a,Enhancement,2
gig_630a,Extension,1
gig_630c,Enhancement,2
gig_630h,Enhancement,1
gig_634c,Enhancement,1
gig_634d,Enhancement,2
gig_634h,Enhancement,1
gig_634i,Enhancement,2
gig_635d,Enhancement,3
gig_635f,Enhancement,2
gig_635g,Enhancement,1
gig_636c,Enhancement,3
gig_636e,Enhancement,1
gig_637e,Enhancement,1
gig_638d,Extension,1
gig_638f,Extension,1
gig_638g,Extension,1
gig_638i,Enhancement,3
gig_640b,Enhancement,2
gig_641a,Enhancement,2
gig_641b,Enhancement,2
gig_641c,Enhancement,1
gig_642,Enhancement,2
gig_642,Extension,1
gig_644,Enhancement,3
gig_644,Extension,3
gig_645,Elaboration,2
gig_646,Elaboration,1
gig_646,Enhancement,2
gig_646,Extension,1
gig_648,Enhancement,5
gig_648,Extension,3
gig_649,Enhancement,1
gig_649,Extension,1
gig_64b,Enhancement,2
gig_650,Enhancement,4
gig_650,Extension,2
gig_651,Enhancement,2
gig_651,Extension,1
gig_652,Enhancement,2
gig_652,Extension,1
gig_653,Elaboration,2
gig_653,Enhancement,1
gig_653,Extension,1
gig_654,Extension,1
gig_656,Extension,1
gig_658,Extension,1
gig_659,Elaboration,2
gig_65b,Enhancement,1
gig_65b,Extension,2
gig_65c,Extension,1
gig_661,Elaboration,1
gig_662,Elaboration,4
gig_663,Enhancement,1
gig_664,Elaboration,1
gig_664,Enhancement,2
gig_664,Extension,2
gig_666,Enhancement,3
gig_666,Extension,1
gig_668,Enhancement,3
gig_669,Enhancement,1
gig_66a,Elaboration,1
gig_66a,Enhancement,1
gig_66a,Extension,2
gig_675,Elaboration,2
gig_675,Extension,2
gig_676,Enhancement,5
gig_677,Enhancement,2
gig_678a,Enhancement,2
gig_678b,Elaboration,1
gig_678b,Enhancement,1
gig_678c,Elaboration,1
gig_679,Enhancement,3
gig_67a,Enhancement,1
gig_67a,Extension,2
gig_67b,Enhancement,4
gig_67b,Extension,1
gig_67c,Extension,1
gig_680,Enhancement,1
gig_681,Enhancement,2
gig_683,Enhancement,2
gig_685,Enhancement,4
gig_686a,Enhancement,4
gig_687a,Enhancement,5
gig_687b,Extension,1
gig_68a,Extension,2
gig_68b,Extension,1
gig_692a,Enhancement,1
gig_693,Elaboration,1
gig_693,Enhancement,4
gig_694a,Enhancement,3
gig_694b,Enhancement,1
gig_696a,Enhancement,5
gig_69a,Extension,3
gig_69b,Enhancement,3
gig_6b,Enhancement,3
gig_6c,Enhancement,1
gig_707a,Elaboration,1
gig_707e,Enhancement,1
gig_707f,Enhancement,1
gig_708a,Extension,1
gig_709,Extension,1
gig_70a,Enhancement,1
gig_70b,Enhancement,3
gig_710a,Extension,3
gig_710b,Enhancement,1
gig_710b,Extension,1
gig_710d,Enhancement,1
gig_710d,Extension,1
gig_711c,Enhancement,2
gig_711c,Extension,1
gig_712a,Elaboration,2
gig_712a,Enhancement,5
gig_712a,Extension,3
gig_712b,Enhancement,8
gig_712b,Extension,2
gig_712c,Elaboration,1
gig_712c,Enhancement,7
gig_712c,Extension,2
gig_713a,Elaboration,1
gig_713a,Enhancement,5
gig_713a,Extension,1
gig_713b,Elaboration,2
gig_713b,Enhancement,3
gig_713b,Extension,1
gig_713c,Elaboration,3
gig_713c,Enhancement,6
gig_713c,Extension,3
gig_714b,Enhancement,1
gig_715a,Enhancement,1
gig_715b,Elaboration,1
gig_715b,Enhancement,3
gig_715b,Extension,1
gig_715c,Enhancement,4
gig_715c,Extension,1
gig_716a,Enhancement,2
gig_716b,Enhancement,1
gig_716c,Extension,2
gig_716d,Elaboration,2
gig_716d,Enhancement,2
gig_716d,Extension,3
gig_716e,Extension,1
gig_716g,Enhancement,1
gig_716g,Extension,2
gig_717a,Extension,1
gig_717b,Extension,1
gig_718a,Elaboration,1
gig_718b,Enhancement,1
gig_718c,Elaboration,1
gig_719a,Enhancement,2
gig_719a,Extension,1
gig_719b,Enhancement,3
gig_719b,Extension,1
gig_719c,Enhancement,4
gig_719c,Extension,1
gig_720a,Enhancement,1
gig_720a,Extension,1
gig_720b,Enhancement,1
gig_720b,Extension,1
gig_720e,Extension,2
gig_720f,Enhancement,1
gig_720f,Extension,2
gig_720h,Extension,1
gig_721,Enhancement,1
gig_721,Extension,1
gig_722a,Extension,3
gig_722b,Enhancement,1
gig_722c,Enhancement,1
gig_722d,Enhancement,6
gig_722d,Extension,1
gig_722e,Enhancement,2
gig_722e,Extension,1
gig_723a,Elaboration,1
gig_723a,Extension,2
gig_723b,Enhancement,2
gig_725a,Enhancement,2
gig_725a,Extension,3
gig_725b,Enhancement,1
gig_725b,Extension,1
gig_725c,Enhancement,1
gig_725c,Extension,1
gig_726c,Enhancement,1
gig_727a,Elaboration,1
gig_727a,Enhancement,4
gig_727a,Extension,4
gig_727b,Enhancement,5
gig_727b,Extension,3
gig_727c,Enhancement,1
gig_728b,Elaboration,1
gig_72a,Extension,1
gig_72b,Enhancement,1
gig_730a,Enhancement,2
gig_730e,Extension,1
gig_731a,Enhancement,1
gig_731b,Enhancement,1
gig_731c,Enhancement,1
gig_731c,Extension,2
gig_731d,Extension,2
gig_732a,Extension,1
gig_732c,Enhancement,2
gig_732c,Extension,2
gig_732d,Enhancement,1
gig_732d,Extension,2
gig_732e,Enhancement,2
gig_732e,Extension,3
gig_732g,Extension,3
gig_735b,Enhancement,2
gig_736a,Extension,1
gig_736b,Elaboration,1
gig_736b,Enhancement,1
gig_736e,Enhancement,2
gig_73b,Enhancement,1
gig_73c,Extension,1
gig_745,Enhancement,1
gig_745,Extension,2
gig_748a,Extension,1
gig_748b,Enhancement,2
gig_748b,Extension,3
gig_748c,Enhancement,2
gig_749b,Extension,1
gig_749c,Enhancement,2
gig_74a,Extension,1
gig_74b,Extension,1
gig_750a,Enhancement,1
gig_750a,Extension,2
gig_750b,Enhancement,3
gig_750b,Extension,1
gig_750c,Elaboration,1
gig_750c,Enhancement,1
gig_750c,Extension,4
gig_750d,Extension,1
gig_750e,Enhancement,1
gig_750e,Extension,3
gig_751a,Extension,2
gig_751c,Extension,4
gig_751e,Extension,2
gig_752a,Enhancement,2
gig_752b,Extension,1
gig_754,Extension,1
gig_755,Extension,4
gig_756a,Elaboration,1
gig_756a,Enhancement,1
gig_756a,Extension,2
gig_756b,Enhancement,1
gig_756b,Extension,1
gig_756c,Extension,1
gig_756f,Extension,2
gig_756g,Enhancement,1
gig_756g,Extension,2
gig_757d,Enhancement,2
gig_757e,Enhancement,2
gig_757e,Extension,1
gig_757f,Enhancement,2
gig_757f,Extension,1
gig_757g,Extension,1
gig_757h,Extension,1
gig_757j,Extension,2
gig_757l,Extension,3
gig_758b,Enhancement,1
gig_758b,Extension,2
gig_758c,Extension,1
gig_758d,Elaboration,2
gig_758d,Enhancement,1
gig_758d,Extension,1
gig_759a,Enhancement,1
gig_759a,Extension,1
gig_759b,Enhancement,1
gig_759c,Extension,1
gig_759d,Extension,3
gig_759e,Enhancement,1
gig_759f,Enhancement,3
gig_759f,Extension,1
gig_759g,Enhancement,1
gig_759g,Extension,3
gig_759h,Enhancement,1
gig_759h,Extension,1
gig_75a,Elaboration,1
gig_75b,Extension,2
gig_760b,Extension,1
gig_760d,Enhancement,2
gig_760d,Extension,1
gig_760f,Extension,2
gig_761a,Enhancement,1
gig_761b,Elaboration,2
gig_761b,Extension,3
gig_761c,Enhancement,1
gig_761c,Extension,2
gig_761d,Enhancement,4
gig_761d,Extension,2
gig_761e,Extension,4
gig_761f,Enhancement,1
gig_761f,Extension,2
gig_761g,Enhancement,1
gig_761h,Extension,4
gig_762b,Enhancement,2
gig_762d,Enhancement,2
gig_762d,Extension,2
gig_762f,Extension,2
gig_762g,Enhancement,1
gig_762g,Extension,1
gig_76a,Elaboration,1
gig_76a,Enhancement,2
gig_76b,Enhancement,1
gig_77a,Enhancement,2
gig_77a,Extension,2
gig_77b,Enhancement,4
gig_77b,Extension,2
gig_782,Enhancement,3
gig_783a,Elaboration,1
gig_783a,Enhancement,4
gig_783a,Extension,1
gig_783b,Elaboration,1
gig_783b,Enhancement,4
gig_783b,Extension,1
gig_784a,Elaboration,2
gig_784a,Enhancement,3
gig_784a,Extension,2
gig_784b,Elaboration,2
gig_784b,Enhancement,2
gig_784b,Extension,4
gig_785,Enhancement,3
gig_789a,Enhancement,1
gig_78b,Extension,1
gig_794b,Enhancement,1
gig_799c,Enhancement,1
gig_79a,Enhancement,1
gig_79a,Extension,1
gig_79b,Enhancement,1
gig_79b,Extension,1
gig_801c,Enhancement,1
gig_801c,Extension,1
gig_802b,Enhancement,1
gig_804b,Enhancement,1
gig_805c,Enhancement,4
gig_809d,Enhancement,1
gig_809d,Extension,1
gig_80a,Extension,2
gig_80b,Enhancement,2
gig_812a,Extension,1
gig_813d,Enhancement,1
gig_816a,Extension,1
gig_817c,Extension,1
gig_818a,Enhancement,2
gig_81b,Enhancement,2
gig_81b,Extension,1
gig_81c,Enhancement,1
gig_81c,Extension,1
gig_823a,Enhancement,2
gig_824a,Enhancement,4
gig_824b,Enhancement,1
gig_825a,Enhancement,1
gig_826a,Enhancement,1
gig_826b,Enhancement,1
gig_828c,Enhancement,1
gig_829a,Enhancement,1
gig_829c,Enhancement,1
gig_82a,Enhancement,1
gig_82a,Extension,2
gig_82b,Elaboration,2
gig_82b,Enhancement,6
gig_82b,Extension,2
gig_82c,Enhancement,1
gig_82c,Extension,2
gig_830a,Enhancement,9
gig_831a,Enhancement,4
gig_832c,Extension,2
gig_835b,Enhancement,2
gig_835c,Enhancement,1
gig_836a,Extension,1
gig_836b,Enhancement,4
