corpus,text_id,group,word_count_text,paragraph_count_text,eligible_paragraph_starts,supported_interparagraph_elaboration_raw,supported_interparagraph_enhancement_raw,supported_interparagraph_extension_raw,supported_interparagraph_total_raw,supported_interparagraph_total_per_1000,supported_interparagraph_total_per_eligible_paragraph_start,supported_interparagraph_elaboration_per_1000,supported_interparagraph_elaboration_per_eligible_paragraph_start,supported_interparagraph_enhancement_per_1000,supported_interparagraph_enhancement_per_eligible_paragraph_start,supported_interparagraph_extension_per_1000,supported_interparagraph_extension_per_eligible_paragraph_start
COREFL,ES_WR_A2_20_3_3_JMHL,A2,120,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_20_3_3_SHP,A2,196,4,3,0,1,0,1,5.1020408163265305,0.3333333333333333,0.0,0.0,5.1020408163265305,0.3333333333333333,0.0,0.0
COREFL,ES_WR_A2_20_4_14_LCG,A2,311,5,4,0,2,0,2,6.430868167202572,0.5,0.0,0.0,6.430868167202572,0.5,0.0,0.0
COREFL,ES_WR_A2_20_7_14_CB,A2,277,3,2,0,0,1,1,3.6101083032490977,0.5,0.0,0.0,0.0,0.0,3.6101083032490977,0.5
COREFL,ES_WR_A2_20_8_3_EAPC,A2,94,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_10_13_MDCBL,A2,142,2,1,1,0,0,1,7.042253521126761,1.0,7.042253521126761,1.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_10_3_MCVS,A2,98,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_12_3_CGG,A2,77,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_13_3_JRL,A2,81,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_14_3_DMV,A2,121,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_14_3_MGC,A2,91,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_15_13_ETG,A2,188,4,3,1,0,0,1,5.319148936170213,0.3333333333333333,5.319148936170213,0.3333333333333333,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_15_3_REM,A2,94,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_16_14_PHM,A2,248,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_16_3_LLL,A2,226,5,4,1,0,0,1,4.424778761061947,0.25,4.424778761061947,0.25,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_17_3_SRG,A2,153,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_18_3_EMAP,A2,126,2,1,1,0,0,1,7.936507936507936,1.0,7.936507936507936,1.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_18_3_RMP,A2,90,5,4,0,2,1,3,33.333333333333336,0.75,0.0,0.0,22.22222222222222,0.5,11.11111111111111,0.25
COREFL,ES_WR_A2_21_8_3_IPDC,A2,141,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_8_3_R,A2,160,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_21_9_3_MCC,A2,151,8,7,0,1,1,2,13.245033112582782,0.2857142857142857,0.0,0.0,6.622516556291391,0.1428571428571428,6.622516556291391,0.1428571428571428
COREFL,ES_WR_A2_22_10_14_GUG,A2,94,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_22_10_14_SMC,A2,179,3,2,0,2,0,2,11.1731843575419,1.0,0.0,0.0,11.1731843575419,1.0,0.0,0.0
COREFL,ES_WR_A2_22_10_3_IMO,A2,97,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_22_12_3_SPA,A2,102,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_22_15_13_RMV,A2,234,10,9,0,3,0,3,12.82051282051282,0.3333333333333333,0.0,0.0,12.82051282051282,0.3333333333333333,0.0,0.0
COREFL,ES_WR_A2_22_17_3_LMB,A2,112,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_22_18_3_MGS,A2,116,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_22_5_3_LMSP,A2,155,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_23_10_3_ARH,A2,156,2,1,1,0,0,1,6.41025641025641,1.0,6.41025641025641,1.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_23_17_3_ARC,A2,93,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_23_18_3_MCM,A2,92,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_23_4_14_B,A2,192,6,5,0,2,1,3,15.625,0.6,0.0,0.0,10.416666666666666,0.4,5.208333333333333,0.2
COREFL,ES_WR_A2_23_8_3_MAH,A2,121,6,5,1,0,0,1,8.264462809917356,0.2,8.264462809917356,0.2,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_24_10_3_CDR,A2,226,4,3,0,1,0,1,4.424778761061947,0.3333333333333333,0.0,0.0,4.424778761061947,0.3333333333333333,0.0,0.0
COREFL,ES_WR_A2_24_10_3_CTC,A2,91,3,2,1,0,0,1,10.989010989010987,0.5,10.989010989010987,0.5,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_25_11_3_BB,A2,124,7,6,0,1,0,1,8.064516129032258,0.1666666666666666,0.0,0.0,8.064516129032258,0.1666666666666666,0.0,0.0
COREFL,ES_WR_A2_25_1_14_AG,A2,83,6,5,1,2,1,4,48.19277108433735,0.8,12.048192771084338,0.2,24.096385542168676,0.4,12.048192771084338,0.2
COREFL,ES_WR_A2_25_1_14_AGM,A2,83,6,5,1,2,1,4,48.19277108433735,0.8,12.048192771084338,0.2,24.096385542168676,0.4,12.048192771084338,0.2
COREFL,ES_WR_A2_26_10_14_ISJ,A2,88,5,4,0,2,0,2,22.727272727272727,0.5,0.0,0.0,22.727272727272727,0.5,0.0,0.0
COREFL,ES_WR_A2_26_10_14_JP,A2,316,3,2,1,0,0,1,3.1645569620253164,0.5,3.1645569620253164,0.5,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_26_10_3_EMAM,A2,84,2,1,0,1,0,1,11.904761904761903,1.0,0.0,0.0,11.904761904761903,1.0,0.0,0.0
COREFL,ES_WR_A2_26_15_3_PRP,A2,105,5,4,1,0,1,2,19.04761904761905,0.5,9.523809523809526,0.25,0.0,0.0,9.523809523809526,0.25
COREFL,ES_WR_A2_26_18_3_JPA,A2,79,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_26_20_3_AON,A2,99,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_27_6_3_S,A2,87,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_28_12_3_MGG,A2,76,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_29_2_3_AMP,A2,88,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_29_7_3_IMP,A2,97,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_30_24_3_IMLA,A2,93,2,1,1,0,0,1,10.752688172043012,1.0,10.752688172043012,1.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_31_1_14_LP,A2,218,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_33_10_14_LL,A2,435,15,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_33_1_3_ABG,A2,182,12,11,0,0,1,1,5.4945054945054945,0.0909090909090909,0.0,0.0,0.0,0.0,5.4945054945054945,0.0909090909090909
COREFL,ES_WR_A2_33_20_3_EHQ,A2,102,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_33_9_3_AVG,A2,73,5,4,1,0,0,1,13.6986301369863,0.25,13.6986301369863,0.25,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_35_28_3_TRC,A2,119,5,4,0,0,1,1,8.403361344537815,0.25,0.0,0.0,0.0,0.0,8.403361344537815,0.25
COREFL,ES_WR_A2_37_3_14_BES,A2,248,6,5,0,0,1,1,4.032258064516129,0.2,0.0,0.0,0.0,0.0,4.032258064516129,0.2
COREFL,ES_WR_A2_40_10_3_MG,A2,161,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_46_Unknown_13_PV,A2,330,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_47_1_3_CMG,A2,102,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_48_7_14_MG,A2,218,4,3,0,2,1,3,13.761467889908255,1.0,0.0,0.0,9.174311926605505,0.6666666666666666,4.587155963302752,0.3333333333333333
COREFL,ES_WR_A2_50_3_14_AVS,A2,204,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_55_2_3_MDHR,A2,72,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_A2_59_Unknown_14_MAB,A2,224,3,2,0,1,0,1,4.464285714285714,0.5,0.0,0.0,4.464285714285714,0.5,0.0,0.0
COREFL,ES_WR_A2_60_5_3_IAPL,A2,133,4,3,0,0,1,1,7.518796992481203,0.3333333333333333,0.0,0.0,0.0,0.0,7.518796992481203,0.3333333333333333
COREFL,ES_WR_A2_62_40_14_JRG,A2,169,2,1,0,1,0,1,5.9171597633136095,1.0,0.0,0.0,5.9171597633136095,1.0,0.0,0.0
COREFL,ES_WR_A2_71_10_3_CB,A2,88,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_15_11_13_SPA,B1,157,7,6,0,3,0,3,19.108280254777068,0.5,0.0,0.0,19.108280254777068,0.5,0.0,0.0
COREFL,ES_WR_B1_15_12.5_13_LGCM,B1,160,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_15_9_13_EAG,B1,198,2,1,0,1,0,1,5.050505050505051,1.0,0.0,0.0,5.050505050505051,1.0,0.0,0.0
COREFL,ES_WR_B1_17_10_14_NCA,B1,349,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_17_11_3_PSR,B1,353,6,5,1,0,1,2,5.6657223796034,0.4,2.8328611898017,0.2,0.0,0.0,2.8328611898017,0.2
COREFL,ES_WR_B1_18_10_14_JAGV,B1,117,3,2,0,2,0,2,17.094017094017097,1.0,0.0,0.0,17.094017094017097,1.0,0.0,0.0
COREFL,ES_WR_B1_18_10_3_JCLM,B1,153,3,2,0,0,1,1,6.5359477124183005,0.5,0.0,0.0,0.0,0.0,6.5359477124183005,0.5
COREFL,ES_WR_B1_18_12.5_3_RGR,B1,94,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_12_13_LRG,B1,180,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_12_13_MTR,B1,268,2,1,0,0,1,1,3.7313432835820897,1.0,0.0,0.0,0.0,0.0,3.7313432835820897,1.0
COREFL,ES_WR_B1_18_12_14_CRM,B1,211,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_12_14_IJQ,B1,221,2,1,0,1,0,1,4.524886877828055,1.0,0.0,0.0,4.524886877828055,1.0,0.0,0.0
COREFL,ES_WR_B1_18_12_3_AFM,B1,223,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_12_3_INR,B1,104,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_12_3_JRM,B1,153,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_12_3_MDVG,B1,84,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_13_14_CGG,B1,92,3,2,0,1,0,1,10.869565217391305,0.5,0.0,0.0,10.869565217391305,0.5,0.0,0.0
COREFL,ES_WR_B1_18_13_3_ACD,B1,178,3,2,0,1,0,1,5.617977528089887,0.5,0.0,0.0,5.617977528089887,0.5,0.0,0.0
COREFL,ES_WR_B1_18_13_3_APG,B1,166,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_13_3_IAK,B1,200,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_13_3_LCF,B1,175,3,2,0,1,0,1,5.714285714285714,0.5,0.0,0.0,5.714285714285714,0.5,0.0,0.0
COREFL,ES_WR_B1_18_13_3_MRM,B1,136,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_13_3_NPL,B1,91,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_14_13_SBA,B1,152,3,2,1,0,0,1,6.578947368421052,0.5,6.578947368421052,0.5,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_14_14_ARF,B1,271,3,2,1,1,0,2,7.380073800738007,1.0,3.690036900369003,0.5,3.690036900369003,0.5,0.0,0.0
COREFL,ES_WR_B1_18_14_3_LRR,B1,129,2,1,0,1,0,1,7.751937984496124,1.0,0.0,0.0,7.751937984496124,1.0,0.0,0.0
COREFL,ES_WR_B1_18_15_3_ALC,B1,208,6,5,0,1,0,1,4.807692307692308,0.2,0.0,0.0,4.807692307692308,0.2,0.0,0.0
COREFL,ES_WR_B1_18_15_3_CCV,B1,140,5,4,1,1,0,2,14.285714285714285,0.5,7.142857142857142,0.25,7.142857142857142,0.25,0.0,0.0
COREFL,ES_WR_B1_18_15_3_LEM,B1,125,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_15_3_LRR,B1,188,4,3,0,0,1,1,5.319148936170213,0.3333333333333333,0.0,0.0,0.0,0.0,5.319148936170213,0.3333333333333333
COREFL,ES_WR_B1_18_15_3_MRV,B1,220,6,5,1,1,0,2,9.09090909090909,0.4,4.545454545454545,0.2,4.545454545454545,0.2,0.0,0.0
COREFL,ES_WR_B1_18_5_3_IMB,B1,123,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_18_6_3_ASM,B1,128,5,4,1,0,0,1,7.8125,0.25,7.8125,0.25,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_10_14_MRO,B1,421,7,6,0,1,0,1,2.375296912114014,0.1666666666666666,0.0,0.0,2.375296912114014,0.1666666666666666,0.0,0.0
COREFL,ES_WR_B1_19_10_3_SRM,B1,194,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_11_13_ECL,B1,147,7,6,0,2,0,2,13.605442176870747,0.3333333333333333,0.0,0.0,13.605442176870747,0.3333333333333333,0.0,0.0
COREFL,ES_WR_B1_19_11_13_IRS,B1,88,5,4,0,1,0,1,11.363636363636363,0.25,0.0,0.0,11.363636363636363,0.25,0.0,0.0
COREFL,ES_WR_B1_19_11_14_NLLB,B1,215,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_13_13_MPH,B1,201,3,2,0,1,0,1,4.975124378109452,0.5,0.0,0.0,4.975124378109452,0.5,0.0,0.0
COREFL,ES_WR_B1_19_13_14_AM,B1,143,2,1,0,1,0,1,6.993006993006993,1.0,0.0,0.0,6.993006993006993,1.0,0.0,0.0
COREFL,ES_WR_B1_19_13_3_AOM,B1,158,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_13_3_CBR,B1,96,3,2,0,1,1,2,20.833333333333332,1.0,0.0,0.0,10.416666666666666,0.5,10.416666666666666,0.5
COREFL,ES_WR_B1_19_13_3_IC,B1,289,3,2,1,0,0,1,3.4602076124567476,0.5,3.4602076124567476,0.5,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_13_3_IMT,B1,81,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_13_3_RGB,B1,114,5,4,1,0,0,1,8.771929824561402,0.25,8.771929824561402,0.25,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_14_13_AMFV,B1,142,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_14_14_LRS,B1,122,4,3,1,0,0,1,8.196721311475411,0.3333333333333333,8.196721311475411,0.3333333333333333,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_14_3_AMFV,B1,142,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_14_3_ANP,B1,78,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_14_3_CPL,B1,103,2,1,0,1,0,1,9.70873786407767,1.0,0.0,0.0,9.70873786407767,1.0,0.0,0.0
COREFL,ES_WR_B1_19_14_3_IG,B1,133,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_14_3_M,B1,83,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_15_3_AHP,B1,151,5,4,1,0,0,1,6.622516556291391,0.25,6.622516556291391,0.25,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_15_3_ECH,B1,105,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_15_3_LSM,B1,187,6,5,0,1,0,1,5.347593582887701,0.2,0.0,0.0,5.347593582887701,0.2,0.0,0.0
COREFL,ES_WR_B1_19_15_3_R,B1,112,5,4,0,1,1,2,17.857142857142858,0.5,0.0,0.0,8.928571428571429,0.25,8.928571428571429,0.25
COREFL,ES_WR_B1_19_16_3_APC,B1,285,10,9,0,1,1,2,7.017543859649123,0.2222222222222222,0.0,0.0,3.5087719298245617,0.1111111111111111,3.5087719298245617,0.1111111111111111
COREFL,ES_WR_B1_19_16_3_JCLM,B1,265,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_19_8_3_NPD,B1,89,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_10_13_IBF,B1,132,2,1,1,0,0,1,7.575757575757576,1.0,7.575757575757576,1.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_10_13_PLC,B1,146,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_10_3_LCC,B1,107,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_10_3_RBG,B1,89,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_12_3_SOS,B1,203,4,3,0,1,0,1,4.926108374384237,0.3333333333333333,0.0,0.0,4.926108374384237,0.3333333333333333,0.0,0.0
COREFL,ES_WR_B1_20_14_13_NPG,B1,183,4,3,0,1,1,2,10.92896174863388,0.6666666666666666,0.0,0.0,5.46448087431694,0.3333333333333333,5.46448087431694,0.3333333333333333
COREFL,ES_WR_B1_20_14_14_ASR,B1,202,3,2,0,1,0,1,4.9504950495049505,0.5,0.0,0.0,4.9504950495049505,0.5,0.0,0.0
COREFL,ES_WR_B1_20_14_14_FMJ,B1,241,9,8,1,4,0,5,20.74688796680498,0.625,4.149377593360996,0.125,16.597510373443985,0.5,0.0,0.0
COREFL,ES_WR_B1_20_14_3_EAS,B1,102,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_14_3_MLD,B1,180,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_14_3_OQA,B1,109,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_14_3_RGR,B1,99,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_14_3_VFM,B1,107,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_15_14_MIA,B1,88,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_15_3_ARR,B1,309,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_15_3_JOP,B1,213,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_15_3_PMR,B1,268,7,6,1,0,0,1,3.7313432835820897,0.1666666666666666,3.7313432835820897,0.1666666666666666,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_17_14_AGM,B1,154,4,3,1,0,0,1,6.493506493506494,0.3333333333333333,6.493506493506494,0.3333333333333333,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_20_8_3_XAC,B1,101,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_10_3_JMT,B1,153,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_11_3_AML,B1,135,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_12_14_SG,B1,239,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_12_3_JRR,B1,97,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_12_3_SIRG,B1,92,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_13_13_MOC,B1,197,2,1,0,0,1,1,5.076142131979695,1.0,0.0,0.0,0.0,0.0,5.076142131979695,1.0
COREFL,ES_WR_B1_21_13_13_PJL,B1,109,3,2,1,0,0,1,9.174311926605505,0.5,9.174311926605505,0.5,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_13_14_APT,B1,205,4,3,0,1,0,1,4.878048780487805,0.3333333333333333,0.0,0.0,4.878048780487805,0.3333333333333333,0.0,0.0
COREFL,ES_WR_B1_21_13_3_FLCB,B1,179,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_14_14_PLC,B1,105,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_14_3_CCV,B1,75,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_15_3_BSM,B1,457,7,6,1,0,0,1,2.1881838074398248,0.1666666666666666,2.1881838074398248,0.1666666666666666,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_15_3_JAJC,B1,210,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_15_3_JJVR,B1,203,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_15_3_MALO,B1,145,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_15_3_SPDLH,B1,163,4,3,0,1,0,1,6.134969325153374,0.3333333333333333,0.0,0.0,6.134969325153374,0.3333333333333333,0.0,0.0
COREFL,ES_WR_B1_21_16_3_CMG,B1,72,3,2,0,0,1,1,13.888888888888888,0.5,0.0,0.0,0.0,0.0,13.888888888888888,0.5
COREFL,ES_WR_B1_21_16_3_CVM,B1,172,3,2,1,0,0,1,5.813953488372093,0.5,5.813953488372093,0.5,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_16_3_EHO,B1,77,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_16_3_IDN,B1,184,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_16_3_IMC,B1,130,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_16_3_MDM,B1,223,3,2,1,0,0,1,4.484304932735426,0.5,4.484304932735426,0.5,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_16_3_MNL,B1,138,3,2,0,1,0,1,7.246376811594203,0.5,0.0,0.0,7.246376811594203,0.5,0.0,0.0
COREFL,ES_WR_B1_21_16_3_YBG,B1,193,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_17_13_AL,B1,197,4,3,1,0,0,1,5.076142131979695,0.3333333333333333,5.076142131979695,0.3333333333333333,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_17_3_ART,B1,400,4,3,1,0,0,1,2.5,0.3333333333333333,2.5,0.3333333333333333,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_17_3_FPJ,B1,230,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_18_14_PJL,B1,136,5,4,1,0,0,1,7.352941176470588,0.25,7.352941176470588,0.25,0.0,0.0,0.0,0.0
COREFL,ES_WR_B1_21_18_3_LRH,B1,87,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
