text_id,taxis,n_cases
gig_928a,paratactic,3
gig_928b,hypotactic,8
gig_928b,paratactic,2
gig_928c,hypotactic,5
gig_928c,paratactic,4
gig_928d,hypotactic,1
gig_928d,paratactic,3
gig_929a,hypotactic,3
gig_929a,paratactic,1
gig_929b,hypotactic,7
gig_929b,paratactic,6
gig_929c,hypotactic,9
gig_929c,paratactic,5
gig_929d,hypotactic,2
gig_929d,paratactic,3
gig_92a,hypotactic,12
gig_92a,paratactic,5
gig_92b,hypotactic,9
gig_92b,paratactic,5
gig_930a,hypotactic,5
gig_930a,paratactic,1
gig_930b,hypotactic,4
gig_930b,paratactic,7
gig_930c,hypotactic,3
gig_930c,paratactic,15
gig_930d,hypotactic,1
gig_930d,paratactic,3
gig_931a,hypotactic,2
gig_931a,paratactic,4
gig_931b,hypotactic,11
gig_931b,paratactic,3
gig_931c,hypotactic,3
gig_931c,paratactic,4
gig_932a,hypotactic,3
gig_932a,paratactic,2
gig_932b,hypotactic,4
gig_932b,paratactic,4
gig_932c,hypotactic,13
gig_932c,paratactic,8
gig_932d,hypotactic,2
gig_932d,paratactic,1
gig_933a,hypotactic,4
gig_933b,hypotactic,4
gig_933b,paratactic,3
gig_933c,hypotactic,7
gig_933c,paratactic,1
gig_933d,hypotactic,3
gig_933d,paratactic,2
gig_934a,hypotactic,2
gig_934a,paratactic,3
gig_934b,hypotactic,4
gig_934b,paratactic,3
gig_934c,hypotactic,5
gig_934c,paratactic,5
gig_934d,hypotactic,3
gig_934d,paratactic,2
gig_935a,hypotactic,2
gig_935a,paratactic,1
gig_935b,hypotactic,2
gig_935b,paratactic,3
gig_935c,hypotactic,9
gig_935c,paratactic,4
gig_935d,hypotactic,8
gig_935d,paratactic,1
gig_936a,hypotactic,1
gig_936a,paratactic,1
gig_936b,hypotactic,11
gig_936b,paratactic,2
gig_936c,hypotactic,12
gig_936c,paratactic,5
gig_936d,hypotactic,1
gig_936d,paratactic,3
gig_937a,hypotactic,1
gig_937a,paratactic,3
gig_937b,hypotactic,6
gig_937b,paratactic,4
gig_937c,hypotactic,10
gig_937c,paratactic,5
gig_938a,paratactic,3
gig_938b,hypotactic,2
gig_938c,hypotactic,11
gig_938c,paratactic,5
gig_938d,hypotactic,4
gig_938d,paratactic,6
gig_939a,hypotactic,2
gig_939a,paratactic,1
gig_939b,hypotactic,3
gig_939b,paratactic,2
gig_939c,hypotactic,8
gig_939c,paratactic,4
gig_939d,hypotactic,2
gig_939d,paratactic,1
gig_93a,hypotactic,1
gig_93a,paratactic,1
gig_93b,hypotactic,5
gig_93b,paratactic,3
gig_93c,hypotactic,4
gig_93c,paratactic,1
gig_940a,hypotactic,2
gig_940a,paratactic,1
gig_940b,hypotactic,8
gig_940b,paratactic,2
gig_940c,hypotactic,5
gig_940c,paratactic,2
gig_940d,hypotactic,1
gig_940d,paratactic,5
gig_941a,hypotactic,4
gig_941a,paratactic,2
gig_941b,hypotactic,5
gig_941b,paratactic,7
gig_941c,hypotactic,4
gig_941c,paratactic,4
gig_941d,hypotactic,4
gig_941d,paratactic,9
gig_942a,hypotactic,1
gig_942a,paratactic,4
gig_942b,hypotactic,3
gig_942b,paratactic,1
gig_942c,hypotactic,7
gig_942c,paratactic,2
gig_942d,hypotactic,2
gig_942d,paratactic,5
gig_943a,hypotactic,1
gig_943b,hypotactic,3
gig_943b,paratactic,4
gig_943c,paratactic,1
gig_944a,hypotactic,1
gig_944a,paratactic,3
gig_944b,hypotactic,2
gig_944c,hypotactic,7
gig_944c,paratactic,2
gig_944d,hypotactic,5
gig_944d,paratactic,5
gig_944e,hypotactic,4
gig_944e,paratactic,3
gig_945a,hypotactic,5
gig_945a,paratactic,1
gig_945b,hypotactic,2
gig_945b,paratactic,5
gig_945c,hypotactic,9
gig_945c,paratactic,3
gig_945d,hypotactic,4
gig_946a,hypotactic,4
gig_946a,paratactic,3
gig_946b,hypotactic,10
gig_946b,paratactic,2
gig_946c,hypotactic,9
gig_946c,paratactic,6
gig_946d,hypotactic,3
gig_946d,paratactic,2
gig_947a,hypotactic,1
gig_947a,paratactic,2
gig_947b,hypotactic,4
gig_947b,paratactic,1
gig_947c,hypotactic,4
gig_947c,paratactic,2
gig_948c,hypotactic,1
gig_949a,hypotactic,2
gig_949c,hypotactic,1
gig_94a,hypotactic,1
gig_94a,paratactic,5
gig_950a,hypotactic,1
gig_950a,paratactic,1
gig_951a,hypotactic,2
gig_951a,paratactic,1
gig_952c,hypotactic,2
gig_952c,paratactic,2
gig_953a,paratactic,1
gig_953c,paratactic,1
gig_954a,hypotactic,6
gig_954a,paratactic,1
gig_954b,hypotactic,1
gig_954b,paratactic,2
gig_954c,hypotactic,4
gig_954d,hypotactic,1
gig_954d,paratactic,2
gig_955a,hypotactic,5
gig_955a,paratactic,1
gig_955b,hypotactic,5
gig_956a,hypotactic,1
gig_956b,hypotactic,5
gig_956b,paratactic,1
gig_956c,hypotactic,2
gig_956c,paratactic,1
gig_956d,hypotactic,1
gig_957,hypotactic,5
gig_957,paratactic,1
gig_958a,hypotactic,4
gig_958a,paratactic,1
gig_958b,hypotactic,3
gig_958b,paratactic,2
gig_959a,hypotactic,9
gig_959a,paratactic,8
gig_959b,hypotactic,8
gig_959b,paratactic,3
gig_95a,hypotactic,8
gig_95a,paratactic,2
gig_95b,hypotactic,2
gig_95b,paratactic,1
gig_95c,hypotactic,8
gig_95c,paratactic,1
gig_960a,hypotactic,1
gig_960a,paratactic,1
gig_960b,hypotactic,2
gig_961a,hypotactic,5
gig_961a,paratactic,4
gig_961b,hypotactic,7
gig_961b,paratactic,1
gig_961c,hypotactic,7
gig_962a,hypotactic,4
gig_962a,paratactic,1
gig_962b,hypotactic,1
gig_962b,paratactic,2
gig_964c,hypotactic,2
gig_964c,paratactic,1
gig_965c,hypotactic,1
gig_965c,paratactic,1
gig_966a,hypotactic,3
gig_966b,paratactic,1
gig_966c,hypotactic,2
gig_967a,hypotactic,2
gig_968b,hypotactic,2
gig_968c,hypotactic,1
gig_969a,paratactic,1
gig_969b,paratactic,1
gig_969c,hypotactic,1
gig_969c,paratactic,2
gig_96a,hypotactic,2
gig_96a,paratactic,6
gig_96b,hypotactic,3
gig_96b,paratactic,2
gig_970a,paratactic,1
gig_970c,hypotactic,1
gig_971a,hypotactic,1
gig_971b,paratactic,1
gig_971c,paratactic,1
gig_972c,paratactic,1
gig_973a,hypotactic,1
gig_973a,paratactic,1
gig_974b,hypotactic,2
gig_974b,paratactic,1
gig_975a,hypotactic,1
gig_975b,hypotactic,3
gig_975b,paratactic,4
gig_975c,hypotactic,3
gig_975c,paratactic,1
gig_976b,hypotactic,7
gig_976b,paratactic,5
gig_977a,hypotactic,8
gig_977a,paratactic,5
gig_977b,hypotactic,14
gig_977b,paratactic,5
gig_978a,hypotactic,13
gig_978a,paratactic,4
gig_978b,hypotactic,5
gig_978b,paratactic,4
gig_978c,hypotactic,3
gig_978c,paratactic,2
gig_978e,hypotactic,7
gig_979b,hypotactic,9
gig_979c,hypotactic,1
gig_97a,hypotactic,6
gig_97a,paratactic,4
gig_97b,hypotactic,2
gig_97b,paratactic,6
gig_97c,hypotactic,2
gig_97c,paratactic,1
gig_980a,hypotactic,1
gig_980b,paratactic,2
gig_981a,hypotactic,3
gig_981a,paratactic,3
gig_981b,hypotactic,1
gig_981b,paratactic,1
gig_981c,hypotactic,8
gig_982a,hypotactic,4
gig_982a,paratactic,2
gig_982b,hypotactic,1
gig_982b,paratactic,2
gig_983a,hypotactic,3
gig_983b,hypotactic,1
gig_983b,paratactic,1
gig_984a,hypotactic,2
gig_985,hypotactic,3
gig_985,paratactic,4
gig_986a,hypotactic,1
gig_986a,paratactic,3
gig_986b,hypotactic,3
gig_986c,hypotactic,1
gig_987,hypotactic,1
gig_987,paratactic,1
gig_988,hypotactic,4
gig_988,paratactic,2
gig_989,hypotactic,3
gig_989,paratactic,1
gig_98a,paratactic,1
gig_98b,hypotactic,2
gig_98b,paratactic,2
gig_98c,hypotactic,2
gig_98c,paratactic,1
gig_990a1,hypotactic,6
gig_990a1,paratactic,1
gig_990a2,hypotactic,12
gig_990a2,paratactic,7
gig_991a1,hypotactic,4
gig_991a1,paratactic,1
gig_991a2,hypotactic,10
gig_991a2,paratactic,8
gig_992a1,hypotactic,47
gig_992a1,paratactic,22
gig_992a2,hypotactic,21
gig_992a2,paratactic,14
gig_993a1,hypotactic,17
gig_993a1,paratactic,6
gig_993a2,hypotactic,33
gig_993a2,paratactic,22
gig_994a,hypotactic,3
gig_994a,paratactic,1
gig_994b,hypotactic,2
gig_994c,hypotactic,4
gig_994c,paratactic,2
gig_995,hypotactic,3
gig_995,paratactic,1
gig_996a,hypotactic,2
gig_996b,hypotactic,3
gig_996c,hypotactic,3
gig_996c,paratactic,1
gig_997a,hypotactic,1
gig_997a,paratactic,2
gig_997b,hypotactic,4
gig_997b,paratactic,2
gig_997c,hypotactic,4
gig_997c,paratactic,3
gig_998a,hypotactic,3
gig_998b,hypotactic,3
gig_998c,hypotactic,5
gig_999,hypotactic,38
gig_999,paratactic,8
gig_99b,hypotactic,1
gig_99b,paratactic,2
gig_9a,paratactic,2
gig_9b,hypotactic,2
