text_id,taxis,n_cases
es_wr_b1_14_6_13_pgm,hypotactic,3
es_wr_b1_14_6_13_prf,hypotactic,5
es_wr_b1_14_6_13_prf,paratactic,5
es_wr_b1_14_8_13_amr,hypotactic,8
es_wr_b1_14_8_13_amr,paratactic,8
es_wr_b1_14_8_13_cmn,hypotactic,2
es_wr_b1_14_8_13_cmn,paratactic,3
es_wr_b1_14_8_13_cpm,hypotactic,4
es_wr_b1_14_8_13_cpm,paratactic,4
es_wr_b1_14_8_13_mem,hypotactic,3
es_wr_b1_14_8_13_mem,paratactic,5
es_wr_b1_14_8_13_pft,hypotactic,3
es_wr_b1_14_8_13_pft,paratactic,3
es_wr_b1_14_8_13_rbj,hypotactic,3
es_wr_b1_14_8_13_rbj,paratactic,6
es_wr_b1_14_9_13_jmfl,hypotactic,5
es_wr_b1_14_9_13_jmfl,paratactic,4
es_wr_b1_14_9_13_lgs,hypotactic,6
es_wr_b1_14_9_13_lgs,paratactic,4
es_wr_b1_14_9_13_pra,hypotactic,12
es_wr_b1_14_9_13_pra,paratactic,16
es_wr_b1_15_10_13_aph,hypotactic,3
es_wr_b1_15_10_13_aph,paratactic,7
es_wr_b1_15_10_13_bng,hypotactic,4
es_wr_b1_15_10_13_bng,paratactic,8
es_wr_b1_15_10_13_mpp,hypotactic,6
es_wr_b1_15_10_13_mpp,paratactic,7
es_wr_b1_15_10_13_mrl,hypotactic,4
es_wr_b1_15_10_13_mrl,paratactic,1
es_wr_b1_15_10_13_mrr,hypotactic,3
es_wr_b1_15_10_13_mrr,paratactic,3
es_wr_b1_15_10_13_ppv,hypotactic,3
es_wr_b1_15_10_13_ppv,paratactic,1
es_wr_b1_15_11_13_spa,hypotactic,5
es_wr_b1_15_11_13_spa,paratactic,2
es_wr_b1_15_12.5_13_lgcm,hypotactic,7
es_wr_b1_15_12.5_13_lgcm,paratactic,7
es_wr_b1_15_4_13_jgp,hypotactic,5
es_wr_b1_15_4_13_jgp,paratactic,5
es_wr_b1_15_5_13_jrr,hypotactic,4
es_wr_b1_15_5_13_jrr,paratactic,2
es_wr_b1_15_6_13_jrr,hypotactic,3
es_wr_b1_15_6_13_jrr,paratactic,2
es_wr_b1_15_7_13_aagf,hypotactic,2
es_wr_b1_15_7_13_aagf,paratactic,9
es_wr_b1_15_7_13_agp,hypotactic,4
es_wr_b1_15_7_13_agp,paratactic,1
es_wr_b1_15_7_13_fj,hypotactic,5
es_wr_b1_15_7_13_fj,paratactic,5
es_wr_b1_15_7_13_iilg,hypotactic,3
es_wr_b1_15_7_13_iilg,paratactic,4
es_wr_b1_15_7_13_mvn,hypotactic,6
es_wr_b1_15_7_13_mvn,paratactic,9
es_wr_b1_15_7_13_sar,hypotactic,5
es_wr_b1_15_7_13_sar,paratactic,1
es_wr_b1_15_8_13_jjo,hypotactic,4
es_wr_b1_15_8_13_jjo,paratactic,6
es_wr_b1_15_9_13_abg,hypotactic,3
es_wr_b1_15_9_13_api,hypotactic,3
es_wr_b1_15_9_13_api,paratactic,9
es_wr_b1_15_9_13_eag,hypotactic,2
es_wr_b1_15_9_13_eag,paratactic,3
es_wr_b1_15_9_13_frs,hypotactic,4
es_wr_b1_15_9_13_frs,paratactic,4
es_wr_b1_15_9_13_jamc,hypotactic,3
es_wr_b1_15_9_13_jamc,paratactic,1
es_wr_b1_15_9_13_jmf,hypotactic,4
es_wr_b1_15_9_13_jmf,paratactic,10
es_wr_b1_15_9_13_jpr,hypotactic,3
es_wr_b1_15_9_13_jpr,paratactic,7
es_wr_b1_15_9_13_lrr,hypotactic,6
es_wr_b1_15_9_13_lrr,paratactic,8
es_wr_b1_15_9_13_mjc,hypotactic,4
es_wr_b1_15_9_13_mjc,paratactic,5
es_wr_b1_15_9_13_mpv,hypotactic,4
es_wr_b1_15_9_13_mpv,paratactic,1
es_wr_b1_15_9_13_msm,hypotactic,8
es_wr_b1_15_9_13_msm,paratactic,3
es_wr_b1_15_9_13_vgr,hypotactic,3
es_wr_b1_15_9_13_vgr,paratactic,2
es_wr_b1_16_10_13_cjlm,hypotactic,4
es_wr_b1_16_10_13_cjlm,paratactic,7
es_wr_b1_16_10_13_dab,hypotactic,8
es_wr_b1_16_10_13_dab,paratactic,1
es_wr_b1_16_10_13_dgs,hypotactic,4
es_wr_b1_16_10_13_dgs,paratactic,2
es_wr_b1_16_10_13_lrv,hypotactic,5
es_wr_b1_16_10_13_lrv,paratactic,1
es_wr_b1_16_10_13_mdd,hypotactic,5
es_wr_b1_16_10_13_mdd,paratactic,8
es_wr_b1_16_10_13_mlr,hypotactic,4
es_wr_b1_16_10_13_mlr,paratactic,6
es_wr_b1_16_10_13_rsv,hypotactic,7
es_wr_b1_16_10_13_rsv,paratactic,4
es_wr_b1_16_10_13_vac,hypotactic,8
es_wr_b1_16_10_13_vac,paratactic,3
es_wr_b1_16_11_13_egs,hypotactic,8
es_wr_b1_16_11_13_egs,paratactic,2
es_wr_b1_16_11_13_lgch,hypotactic,5
es_wr_b1_16_11_13_lgch,paratactic,4
es_wr_b1_16_11_13_lmg,hypotactic,5
es_wr_b1_16_11_13_lmg,paratactic,4
es_wr_b1_16_11_13_mpm,hypotactic,4
es_wr_b1_16_11_13_mpm,paratactic,5
es_wr_b1_16_11_13_ms,hypotactic,7
es_wr_b1_16_11_13_ms,paratactic,5
es_wr_b1_16_12_13_aor,hypotactic,7
es_wr_b1_16_12_13_aor,paratactic,6
es_wr_b1_16_13_13_llt,hypotactic,2
es_wr_b1_16_13_13_llt,paratactic,4
es_wr_b1_16_6_13_alr,hypotactic,5
es_wr_b1_16_6_13_alr,paratactic,1
es_wr_b1_16_8_13_ajs,hypotactic,4
es_wr_b1_16_8_13_ajs,paratactic,4
es_wr_b1_16_8_13_lcg,hypotactic,4
es_wr_b1_16_8_13_lcg,paratactic,3
es_wr_b1_16_9_13_esc,hypotactic,5
es_wr_b1_16_9_13_esc,paratactic,4
es_wr_b1_16_9_13_lgch,hypotactic,3
es_wr_b1_16_9_13_lgch,paratactic,6
es_wr_b1_16_unknown_13_ems,hypotactic,3
es_wr_b1_16_unknown_13_ems,paratactic,8
es_wr_b1_17_10_13_cpm,hypotactic,4
es_wr_b1_17_10_13_cpm,paratactic,9
es_wr_b1_17_10_14_nca,hypotactic,9
es_wr_b1_17_10_14_nca,paratactic,16
es_wr_b1_17_11_13_mmc,hypotactic,5
es_wr_b1_17_11_13_mmc,paratactic,8
es_wr_b1_17_11_3_psr,hypotactic,8
es_wr_b1_17_11_3_psr,paratactic,6
es_wr_b1_17_12_3_pfg,hypotactic,3
es_wr_b1_17_12_3_pfg,paratactic,1
es_wr_b1_17_14_13_aod,hypotactic,3
es_wr_b1_17_14_13_aod,paratactic,2
es_wr_b1_17_7_13_ras,hypotactic,3
es_wr_b1_17_7_13_ras,paratactic,2
es_wr_b1_17_9_13_isr,hypotactic,4
es_wr_b1_17_9_13_isr,paratactic,9
es_wr_b1_17_9_13_lcr,hypotactic,3
es_wr_b1_17_9_13_lcr,paratactic,2
es_wr_b1_18_10_13_mhf,hypotactic,3
es_wr_b1_18_10_13_mhf,paratactic,3
es_wr_b1_18_10_14_atm,hypotactic,7
es_wr_b1_18_10_14_atm,paratactic,2
es_wr_b1_18_10_14_jagv,hypotactic,4
es_wr_b1_18_10_14_jagv,paratactic,5
es_wr_b1_18_10_3_jclm,hypotactic,5
es_wr_b1_18_10_3_jclm,paratactic,2
es_wr_b1_18_11_14_avr,hypotactic,4
es_wr_b1_18_11_14_avr,paratactic,3
es_wr_b1_18_11_14_mrc,hypotactic,2
es_wr_b1_18_11_14_mrc,paratactic,2
es_wr_b1_18_11_3_bcg,hypotactic,2
es_wr_b1_18_11_3_bcg,paratactic,1
es_wr_b1_18_11_3_cfa,hypotactic,3
es_wr_b1_18_11_3_cfa,paratactic,1
es_wr_b1_18_12.5_3_rgr,hypotactic,3
es_wr_b1_18_12_13_lrg,hypotactic,5
es_wr_b1_18_12_13_lrg,paratactic,4
es_wr_b1_18_12_13_mbg,hypotactic,3
es_wr_b1_18_12_13_mbg,paratactic,3
es_wr_b1_18_12_13_mmg,hypotactic,5
es_wr_b1_18_12_13_mmg,paratactic,9
es_wr_b1_18_12_13_mtr,hypotactic,10
es_wr_b1_18_12_13_mtr,paratactic,12
es_wr_b1_18_12_13_ppm,hypotactic,10
es_wr_b1_18_12_13_ppm,paratactic,11
es_wr_b1_18_12_14_ass,hypotactic,11
es_wr_b1_18_12_14_ass,paratactic,7
es_wr_b1_18_12_14_crm,hypotactic,8
es_wr_b1_18_12_14_crm,paratactic,4
es_wr_b1_18_12_14_ijq,hypotactic,7
es_wr_b1_18_12_14_ijq,paratactic,6
es_wr_b1_18_12_14_mgm,hypotactic,3
es_wr_b1_18_12_14_mgm,paratactic,3
es_wr_b1_18_12_14_nsc,hypotactic,6
es_wr_b1_18_12_14_nsc,paratactic,2
es_wr_b1_18_12_3_afm,hypotactic,7
es_wr_b1_18_12_3_afm,paratactic,3
es_wr_b1_18_12_3_dgr,hypotactic,4
es_wr_b1_18_12_3_inr,hypotactic,2
es_wr_b1_18_12_3_inr,paratactic,2
es_wr_b1_18_12_3_jrm,hypotactic,3
es_wr_b1_18_12_3_jrm,paratactic,1
es_wr_b1_18_12_3_mdvg,hypotactic,5
es_wr_b1_18_12_3_ms,hypotactic,2
es_wr_b1_18_12_3_ms,paratactic,2
es_wr_b1_18_12_3_rga,hypotactic,6
es_wr_b1_18_12_3_rga,paratactic,3
es_wr_b1_18_13_13_mps,hypotactic,6
es_wr_b1_18_13_13_mps,paratactic,5
es_wr_b1_18_13_14_agr,hypotactic,3
es_wr_b1_18_13_14_agr,paratactic,2
es_wr_b1_18_13_14_cgg,hypotactic,4
es_wr_b1_18_13_14_cgg,paratactic,4
es_wr_b1_18_13_14_ljl,hypotactic,7
es_wr_b1_18_13_14_ljl,paratactic,2
es_wr_b1_18_13_14_lot,hypotactic,3
es_wr_b1_18_13_14_lot,paratactic,2
es_wr_b1_18_13_14_lrh,hypotactic,2
es_wr_b1_18_13_14_lrh,paratactic,4
es_wr_b1_18_13_14_mcgn,hypotactic,5
es_wr_b1_18_13_14_mcgn,paratactic,4
es_wr_b1_18_13_3_acd,hypotactic,2
es_wr_b1_18_13_3_ap,hypotactic,2
es_wr_b1_18_13_3_ap,paratactic,1
es_wr_b1_18_13_3_apg,hypotactic,4
es_wr_b1_18_13_3_apg,paratactic,1
es_wr_b1_18_13_3_camc,hypotactic,5
es_wr_b1_18_13_3_camc,paratactic,3
es_wr_b1_18_13_3_iak,hypotactic,5
es_wr_b1_18_13_3_iak,paratactic,1
es_wr_b1_18_13_3_ier,hypotactic,4
es_wr_b1_18_13_3_ier,paratactic,1
es_wr_b1_18_13_3_jmm,hypotactic,13
es_wr_b1_18_13_3_jmm,paratactic,4
es_wr_b1_18_13_3_lcf,hypotactic,4
es_wr_b1_18_13_3_lcf,paratactic,1
es_wr_b1_18_13_3_lm,hypotactic,3
es_wr_b1_18_13_3_lm,paratactic,2
es_wr_b1_18_13_3_mrm,hypotactic,4
es_wr_b1_18_13_3_mrm,paratactic,2
es_wr_b1_18_13_3_npl,hypotactic,3
es_wr_b1_18_13_3_prd,hypotactic,4
es_wr_b1_18_13_3_prd,paratactic,1
es_wr_b1_18_14_13_sba,hypotactic,5
es_wr_b1_18_14_13_sba,paratactic,2
es_wr_b1_18_14_14_arf,hypotactic,6
es_wr_b1_18_14_14_arf,paratactic,5
es_wr_b1_18_14_14_lm,hypotactic,6
es_wr_b1_18_14_14_lm,paratactic,1
es_wr_b1_18_14_3_cgsb,hypotactic,3
es_wr_b1_18_14_3_cgsb,paratactic,3
es_wr_b1_18_14_3_lrr,hypotactic,5
es_wr_b1_18_14_3_lrr,paratactic,3
es_wr_b1_18_15_14_cam,hypotactic,6
es_wr_b1_18_15_14_cam,paratactic,11
es_wr_b1_18_15_14_joj,hypotactic,2
es_wr_b1_18_15_14_joj,paratactic,10
es_wr_b1_18_15_14_rvb,hypotactic,9
es_wr_b1_18_15_14_rvb,paratactic,3
es_wr_b1_18_15_3_alc,hypotactic,4
es_wr_b1_18_15_3_alc,paratactic,1
es_wr_b1_18_15_3_ccv,hypotactic,5
es_wr_b1_18_15_3_ccv,paratactic,4
es_wr_b1_18_15_3_lem,hypotactic,6
es_wr_b1_18_15_3_lem,paratactic,2
es_wr_b1_18_15_3_lgm,hypotactic,2
es_wr_b1_18_15_3_lrr,hypotactic,9
es_wr_b1_18_15_3_lrr,paratactic,1
es_wr_b1_18_15_3_mrv,hypotactic,5
es_wr_b1_18_15_3_mrv,paratactic,4
es_wr_b1_18_15_3_ngg,hypotactic,5
es_wr_b1_18_15_3_ngg,paratactic,3
es_wr_b1_18_16_3_ehm,hypotactic,3
es_wr_b1_18_16_3_ehm,paratactic,1
es_wr_b1_18_5_3_imb,hypotactic,7
es_wr_b1_18_5_3_imb,paratactic,1
es_wr_b1_18_5_3_pmml,hypotactic,3
es_wr_b1_18_6_3_asm,hypotactic,2
es_wr_b1_18_6_3_asm,paratactic,3
es_wr_b1_18_6_3_chm,hypotactic,2
es_wr_b1_18_6_3_ght,hypotactic,2
es_wr_b1_18_6_3_ght,paratactic,1
es_wr_b1_18_7_3_ca,hypotactic,4
es_wr_b1_18_7_3_lsgs,hypotactic,2
es_wr_b1_18_7_3_lsgs,paratactic,6
es_wr_b1_18_7_3_mtm,hypotactic,4
es_wr_b1_18_7_3_mtm,paratactic,1
es_wr_b1_18_8_13_alf,hypotactic,4
es_wr_b1_18_8_13_alf,paratactic,3
es_wr_b1_18_8_14_ar,hypotactic,6
es_wr_b1_18_8_14_ar,paratactic,6
es_wr_b1_18_8_3_avs,hypotactic,3
es_wr_b1_18_8_3_lvd,hypotactic,6
es_wr_b1_18_8_3_lvd,paratactic,1
es_wr_b1_18_8_3_pbs,hypotactic,10
es_wr_b1_18_8_3_pbs,paratactic,5
es_wr_b1_18_9_14_llc,hypotactic,5
es_wr_b1_18_9_14_llc,paratactic,1
es_wr_b1_19_10_14_mro,hypotactic,6
es_wr_b1_19_10_14_mro,paratactic,11
es_wr_b1_19_10_3_cmo,hypotactic,6
es_wr_b1_19_10_3_cmo,paratactic,2
es_wr_b1_19_10_3_srm,hypotactic,3
es_wr_b1_19_11_13_ecl,hypotactic,4
es_wr_b1_19_11_13_ecl,paratactic,4
es_wr_b1_19_11_13_irs,hypotactic,3
es_wr_b1_19_11_13_irs,paratactic,2
es_wr_b1_19_11_14_abpm,hypotactic,4
es_wr_b1_19_11_14_abpm,paratactic,2
es_wr_b1_19_11_14_nllb,hypotactic,5
es_wr_b1_19_11_14_nllb,paratactic,2
es_wr_b1_19_11_3_mgl,hypotactic,4
es_wr_b1_19_11_3_mgl,paratactic,1
es_wr_b1_19_12_14_afl,hypotactic,7
es_wr_b1_19_12_14_afl,paratactic,6
es_wr_b1_19_12_3_ase,hypotactic,3
es_wr_b1_19_12_3_ase,paratactic,1
es_wr_b1_19_12_3_eng,hypotactic,5
es_wr_b1_19_12_3_eng,paratactic,4
es_wr_b1_19_12_3_lms,hypotactic,6
es_wr_b1_19_12_3_lms,paratactic,1
es_wr_b1_19_12_3_zvm,hypotactic,4
es_wr_b1_19_12_3_zvm,paratactic,2
es_wr_b1_19_13_13_aep,hypotactic,4
es_wr_b1_19_13_13_aep,paratactic,1
es_wr_b1_19_13_13_lpv,hypotactic,4
es_wr_b1_19_13_13_lpv,paratactic,3
es_wr_b1_19_13_13_mph,hypotactic,5
es_wr_b1_19_13_13_mph,paratactic,4
es_wr_b1_19_13_13_rem,hypotactic,8
es_wr_b1_19_13_13_rem,paratactic,5
es_wr_b1_19_13_14_agj,hypotactic,7
es_wr_b1_19_13_14_agj,paratactic,4
es_wr_b1_19_13_14_am,hypotactic,8
es_wr_b1_19_13_14_am,paratactic,3
es_wr_b1_19_13_14_jmr,hypotactic,6
es_wr_b1_19_13_14_jmr,paratactic,4
es_wr_b1_19_13_3_acr,hypotactic,4
es_wr_b1_19_13_3_aol,hypotactic,4
es_wr_b1_19_13_3_aol,paratactic,3
es_wr_b1_19_13_3_aom,hypotactic,5
es_wr_b1_19_13_3_aom,paratactic,1
es_wr_b1_19_13_3_cbr,hypotactic,4
es_wr_b1_19_13_3_cbr,paratactic,2
es_wr_b1_19_13_3_ic,hypotactic,3
es_wr_b1_19_13_3_ic,paratactic,6
es_wr_b1_19_13_3_imt,hypotactic,3
es_wr_b1_19_13_3_lgv,hypotactic,7
es_wr_b1_19_13_3_lgv,paratactic,5
es_wr_b1_19_13_3_maa,hypotactic,2
es_wr_b1_19_13_3_maa,paratactic,1
es_wr_b1_19_13_3_mpm,hypotactic,6
es_wr_b1_19_13_3_rgb,hypotactic,2
es_wr_b1_19_13_3_rgb,paratactic,3
es_wr_b1_19_14_13_amfv,hypotactic,3
es_wr_b1_19_14_13_amfv,paratactic,2
es_wr_b1_19_14_13_mms,hypotactic,4
es_wr_b1_19_14_13_mms,paratactic,3
es_wr_b1_19_14_14_lrs,hypotactic,5
es_wr_b1_19_14_14_lrs,paratactic,1
es_wr_b1_19_14_3_alc,hypotactic,2
es_wr_b1_19_14_3_alc,paratactic,2
es_wr_b1_19_14_3_alp,hypotactic,4
es_wr_b1_19_14_3_alp,paratactic,2
es_wr_b1_19_14_3_amfv,hypotactic,4
es_wr_b1_19_14_3_amfv,paratactic,2
es_wr_b1_19_14_3_anp,hypotactic,2
es_wr_b1_19_14_3_cpl,hypotactic,3
es_wr_b1_19_14_3_ig,hypotactic,3
es_wr_b1_19_14_3_ig,paratactic,1
es_wr_b1_19_14_3_ivg,hypotactic,2
es_wr_b1_19_14_3_ivg,paratactic,2
es_wr_b1_19_14_3_log,hypotactic,4
es_wr_b1_19_14_3_log,paratactic,1
es_wr_b1_19_14_3_m,hypotactic,2
es_wr_b1_19_14_3_m,paratactic,1
es_wr_b1_19_14_3_mmd,hypotactic,9
es_wr_b1_19_14_3_mmd,paratactic,11
es_wr_b1_19_14_3_pdc,hypotactic,3
es_wr_b1_19_15_3_ahp,hypotactic,4
es_wr_b1_19_15_3_ahp,paratactic,1
es_wr_b1_19_15_3_arn,hypotactic,2
es_wr_b1_19_15_3_arn,paratactic,3
es_wr_b1_19_15_3_ech,hypotactic,4
es_wr_b1_19_15_3_ech,paratactic,4
es_wr_b1_19_15_3_lsm,hypotactic,3
es_wr_b1_19_15_3_r,hypotactic,2
es_wr_b1_19_15_3_r,paratactic,3
es_wr_b1_19_16_13_arg,hypotactic,3
es_wr_b1_19_16_13_arg,paratactic,3
es_wr_b1_19_16_3_af,hypotactic,3
es_wr_b1_19_16_3_af,paratactic,2
es_wr_b1_19_16_3_apc,hypotactic,10
es_wr_b1_19_16_3_apc,paratactic,1
es_wr_b1_19_16_3_bdc,hypotactic,3
es_wr_b1_19_16_3_bdc,paratactic,1
es_wr_b1_19_16_3_emfs,hypotactic,5
es_wr_b1_19_16_3_emfs,paratactic,2
es_wr_b1_19_16_3_jclm,hypotactic,8
es_wr_b1_19_16_3_jclm,paratactic,5
es_wr_b1_19_16_3_lgg,hypotactic,2
es_wr_b1_19_16_3_lgg,paratactic,3
es_wr_b1_19_16_3_lrs,hypotactic,2
es_wr_b1_19_16_3_lrs,paratactic,5
es_wr_b1_19_1_3_eyfg,hypotactic,3
es_wr_b1_19_1_3_eyfg,paratactic,6
es_wr_b1_19_1_3_eyfg2,hypotactic,5
es_wr_b1_19_1_3_eyfg2,paratactic,5
es_wr_b1_19_2_3_eals,hypotactic,3
es_wr_b1_19_2_3_eals,paratactic,2
es_wr_b1_19_7_14_emgv,hypotactic,3
es_wr_b1_19_7_14_emgv,paratactic,4
es_wr_b1_19_7_3_dt,hypotactic,5
es_wr_b1_19_7_3_dt,paratactic,2
es_wr_b1_19_7_3_msl,hypotactic,4
es_wr_b1_19_7_3_msl,paratactic,3
es_wr_b1_19_8_3_npd,hypotactic,2
es_wr_b1_19_8_3_npd,paratactic,4
es_wr_b1_19_8_3_rdr,hypotactic,3
es_wr_b1_19_8_3_rdr,paratactic,3
es_wr_b1_20_10_13_ibf,hypotactic,3
es_wr_b1_20_10_13_ibf,paratactic,2
es_wr_b1_20_10_13_plc,hypotactic,3
es_wr_b1_20_10_13_plc,paratactic,4
es_wr_b1_20_10_14_pps,hypotactic,9
es_wr_b1_20_10_14_pps,paratactic,5
es_wr_b1_20_10_3_lcc,hypotactic,4
es_wr_b1_20_10_3_lcc,paratactic,6
es_wr_b1_20_10_3_rbg,hypotactic,3
es_wr_b1_20_10_3_sle,hypotactic,2
es_wr_b1_20_11_14_fer,hypotactic,10
es_wr_b1_20_11_14_fer,paratactic,4
es_wr_b1_20_11_3_mb,hypotactic,3
es_wr_b1_20_11_3_mb,paratactic,2
es_wr_b1_20_11_3_rjc,hypotactic,2
es_wr_b1_20_11_3_rjc,paratactic,1
es_wr_b1_20_12_14_ds,hypotactic,2
es_wr_b1_20_12_14_ds,paratactic,4
es_wr_b1_20_12_14_jm,hypotactic,6
es_wr_b1_20_12_14_rop,hypotactic,7
es_wr_b1_20_12_14_rop,paratactic,6
es_wr_b1_20_12_3_sos,hypotactic,5
es_wr_b1_20_12_3_sos,paratactic,1
es_wr_b1_20_13_3_clg,hypotactic,7
es_wr_b1_20_13_3_clg,paratactic,1
es_wr_b1_20_13_3_mjcr,hypotactic,4
es_wr_b1_20_13_3_mjcr,paratactic,1
es_wr_b1_20_13_3_rbfs,hypotactic,5
es_wr_b1_20_13_3_rbfs,paratactic,6
es_wr_b1_20_13_3_rear,hypotactic,3
es_wr_b1_20_13_3_rear,paratactic,1
es_wr_b1_20_14_13_mlc,hypotactic,6
es_wr_b1_20_14_13_mlc,paratactic,10
es_wr_b1_20_14_13_npg,hypotactic,6
es_wr_b1_20_14_13_npg,paratactic,3
es_wr_b1_20_14_14_abt,hypotactic,7
es_wr_b1_20_14_14_abt,paratactic,4
es_wr_b1_20_14_14_asr,hypotactic,3
es_wr_b1_20_14_14_asr,paratactic,7
es_wr_b1_20_14_14_brp,hypotactic,4
es_wr_b1_20_14_14_fmj,hypotactic,5
es_wr_b1_20_14_14_fmj,paratactic,7
es_wr_b1_20_14_14_mlv,hypotactic,5
es_wr_b1_20_14_14_mlv,paratactic,4
es_wr_b1_20_14_14_mpc,hypotactic,4
es_wr_b1_20_14_14_mpc,paratactic,8
es_wr_b1_20_14_14_ocr,hypotactic,5
es_wr_b1_20_14_14_ocr,paratactic,3
es_wr_b1_20_14_3_amrs,hypotactic,5
es_wr_b1_20_14_3_amrs,paratactic,7
es_wr_b1_20_14_3_eas,hypotactic,2
es_wr_b1_20_14_3_eas,paratactic,1
es_wr_b1_20_14_3_gmp,hypotactic,3
es_wr_b1_20_14_3_gmp,paratactic,1
es_wr_b1_20_14_3_jlmv,hypotactic,4
es_wr_b1_20_14_3_jlmv,paratactic,1
es_wr_b1_20_14_3_jrrm,hypotactic,3
es_wr_b1_20_14_3_jrrm,paratactic,2
es_wr_b1_20_14_3_mam,hypotactic,5
es_wr_b1_20_14_3_mam,paratactic,1
es_wr_b1_20_14_3_mld,hypotactic,6
es_wr_b1_20_14_3_mld,paratactic,1
es_wr_b1_20_14_3_oqa,hypotactic,7
es_wr_b1_20_14_3_oqa,paratactic,2
es_wr_b1_20_14_3_ptp,hypotactic,3
es_wr_b1_20_14_3_ptp,paratactic,3
es_wr_b1_20_14_3_rgr,hypotactic,2
es_wr_b1_20_14_3_rgr,paratactic,3
es_wr_b1_20_14_3_sgp,hypotactic,3
es_wr_b1_20_14_3_sgp,paratactic,2
es_wr_b1_20_14_3_sqp,hypotactic,2
es_wr_b1_20_14_3_sqp,paratactic,2
es_wr_b1_20_14_3_vfm,hypotactic,4
es_wr_b1_20_14_3_vfm,paratactic,2
es_wr_b1_20_15_13_cvd,hypotactic,4
es_wr_b1_20_15_14_mia,hypotactic,2
es_wr_b1_20_15_14_mia,paratactic,1
es_wr_b1_20_15_3_alu,hypotactic,5
es_wr_b1_20_15_3_alu,paratactic,1
es_wr_b1_20_15_3_arr,hypotactic,8
es_wr_b1_20_15_3_arr,paratactic,2
es_wr_b1_20_15_3_jop,hypotactic,5
es_wr_b1_20_15_3_jop,paratactic,6
es_wr_b1_20_15_3_lrv,hypotactic,2
es_wr_b1_20_15_3_lrv,paratactic,2
es_wr_b1_20_15_3_mhl,hypotactic,2
es_wr_b1_20_15_3_mhl,paratactic,2
es_wr_b1_20_15_3_mlr,hypotactic,2
es_wr_b1_20_15_3_mlr,paratactic,4
es_wr_b1_20_15_3_pcr,hypotactic,3
es_wr_b1_20_15_3_pcr,paratactic,1
es_wr_b1_20_15_3_pmr,hypotactic,3
es_wr_b1_20_15_3_pmr,paratactic,4
es_wr_b1_20_15_3_ra,hypotactic,5
es_wr_b1_20_15_3_ra,paratactic,5
es_wr_b1_20_16_13_asp,hypotactic,3
es_wr_b1_20_16_13_asp,paratactic,3
es_wr_b1_20_16_14_fgg,hypotactic,4
es_wr_b1_20_16_14_fgg,paratactic,2
es_wr_b1_20_16_3_nnr,hypotactic,3
es_wr_b1_20_16_3_nnr,paratactic,2
es_wr_b1_20_17_14_agm,hypotactic,5
es_wr_b1_20_17_14_agm,paratactic,3
es_wr_b1_20_17_3_hrma,hypotactic,3
es_wr_b1_20_19_3_ibs,hypotactic,4
es_wr_b1_20_19_3_ibs,paratactic,2
es_wr_b1_20_4_3_aab,hypotactic,3
es_wr_b1_20_6_14_rmce,hypotactic,3
es_wr_b1_20_6_14_rmce,paratactic,1
es_wr_b1_20_6_3_gbb,hypotactic,4
es_wr_b1_20_6_3_gbb,paratactic,2
es_wr_b1_20_8_3_cmc,hypotactic,5
es_wr_b1_20_8_3_cmc,paratactic,1
es_wr_b1_20_8_3_jehd,hypotactic,2
es_wr_b1_20_8_3_xac,hypotactic,4
es_wr_b1_20_8_3_xac,paratactic,2
es_wr_b1_20_9_3_amb,hypotactic,2
es_wr_b1_20_9_3_amb,paratactic,1
es_wr_b1_21_0_3_agr,hypotactic,11
es_wr_b1_21_0_3_agr,paratactic,7
es_wr_b1_21_10_3_cpt,hypotactic,3
es_wr_b1_21_10_3_jmt,hypotactic,5
es_wr_b1_21_10_3_jmt,paratactic,3
es_wr_b1_21_10_3_lsm,hypotactic,2
es_wr_b1_21_10_3_lsm,paratactic,2
es_wr_b1_21_11_14_ars,hypotactic,7
es_wr_b1_21_11_14_ars,paratactic,3
es_wr_b1_21_11_14_llr,hypotactic,2
es_wr_b1_21_11_14_llr,paratactic,4
es_wr_b1_21_11_3_aml,hypotactic,4
es_wr_b1_21_11_3_aml,paratactic,1
es_wr_b1_21_12_14_sg,hypotactic,6
es_wr_b1_21_12_14_sg,paratactic,3
es_wr_b1_21_12_3_drl,hypotactic,3
es_wr_b1_21_12_3_drl,paratactic,1
es_wr_b1_21_12_3_jrr,hypotactic,2
es_wr_b1_21_12_3_sirg,hypotactic,4
es_wr_b1_21_12_3_sirg,paratactic,1
es_wr_b1_21_13_13_moc,hypotactic,6
es_wr_b1_21_13_13_moc,paratactic,1
es_wr_b1_21_13_13_pjl,hypotactic,4
es_wr_b1_21_13_13_pjl,paratactic,3
es_wr_b1_21_13_13_tcm,hypotactic,3
es_wr_b1_21_13_13_tcm,paratactic,6
es_wr_b1_21_13_14_acf,hypotactic,6
es_wr_b1_21_13_14_acf,paratactic,6
es_wr_b1_21_13_14_alr,hypotactic,6
es_wr_b1_21_13_14_alr,paratactic,3
es_wr_b1_21_13_14_apt,hypotactic,7
es_wr_b1_21_13_14_apt,paratactic,4
es_wr_b1_21_13_14_cdlv,hypotactic,4
es_wr_b1_21_13_14_cdlv,paratactic,4
es_wr_b1_21_13_14_egp,hypotactic,5
es_wr_b1_21_13_14_egp,paratactic,2
es_wr_b1_21_13_14_mcdltg,hypotactic,8
