text_id,macro_category,n_cases
gig_917a,Extension,1
gig_917b,Elaboration,1
gig_917b,Enhancement,9
gig_917b,Extension,1
gig_917c,Enhancement,12
gig_917c,Extension,4
gig_917d,Enhancement,6
gig_917d,Extension,2
gig_918a,Enhancement,1
gig_918a,Extension,1
gig_918b,Enhancement,3
gig_918b,Extension,5
gig_918c,Enhancement,4
gig_918c,Extension,1
gig_918d,Enhancement,2
gig_918d,Extension,2
gig_919a,Enhancement,8
gig_919a,Extension,3
gig_919b,Enhancement,5
gig_919b,Extension,1
gig_919c,Enhancement,14
gig_919c,Extension,3
gig_919d,Enhancement,2
gig_919d,Extension,4
gig_91a,Enhancement,9
gig_91a,Extension,1
gig_91b,Enhancement,6
gig_91b,Extension,2
gig_91c,Enhancement,3
gig_91c,Extension,2
gig_920a,Enhancement,3
gig_920a,Extension,5
gig_920b,Enhancement,6
gig_920b,Extension,8
gig_920c,Enhancement,16
gig_920c,Extension,9
gig_920d,Enhancement,2
gig_921a,Enhancement,3
gig_921b,Elaboration,1
gig_921b,Enhancement,6
gig_921b,Extension,10
gig_921c,Enhancement,3
gig_921c,Extension,1
gig_921d,Enhancement,1
gig_921d,Extension,1
gig_922a,Enhancement,4
gig_922a,Extension,1
gig_922b,Enhancement,3
gig_922b,Extension,2
gig_922c,Enhancement,9
gig_922c,Extension,2
gig_922d,Elaboration,2
gig_922d,Enhancement,7
gig_922d,Extension,2
gig_923a,Enhancement,5
gig_923a,Extension,3
gig_923b,Enhancement,9
gig_923b,Extension,1
gig_923c,Enhancement,12
gig_923c,Extension,3
gig_923d,Elaboration,1
gig_923d,Enhancement,3
gig_923d,Extension,3
gig_924a,Extension,1
gig_924b,Enhancement,6
gig_924b,Extension,2
gig_924c,Enhancement,10
gig_924c,Extension,3
gig_924d,Elaboration,1
gig_924d,Enhancement,8
gig_924d,Extension,4
gig_925a,Enhancement,8
gig_925b,Elaboration,1
gig_925b,Enhancement,11
gig_925b,Extension,3
gig_925c,Enhancement,4
gig_925c,Extension,1
gig_925d,Enhancement,6
gig_925d,Extension,4
gig_926a,Enhancement,5
gig_926a,Extension,1
gig_926b,Enhancement,7
gig_926c,Enhancement,9
gig_926c,Extension,1
gig_926d,Enhancement,5
gig_926d,Extension,3
gig_927a,Enhancement,2
gig_927a,Extension,2
gig_927b,Enhancement,8
gig_927b,Extension,1
gig_927c,Enhancement,10
gig_927c,Extension,4
gig_927d,Enhancement,4
gig_928a,Enhancement,4
gig_928a,Extension,1
gig_928b,Enhancement,8
gig_928b,Extension,2
gig_928c,Elaboration,1
gig_928c,Enhancement,7
gig_928c,Extension,1
gig_928d,Enhancement,2
gig_928d,Extension,2
gig_929a,Enhancement,3
gig_929a,Extension,1
gig_929b,Enhancement,11
gig_929b,Extension,2
gig_929c,Elaboration,1
gig_929c,Enhancement,9
gig_929c,Extension,4
gig_929d,Enhancement,3
gig_929d,Extension,2
gig_92a,Enhancement,15
gig_92a,Extension,2
gig_92b,Enhancement,10
gig_92b,Extension,4
gig_930a,Enhancement,5
gig_930a,Extension,1
gig_930b,Elaboration,1
gig_930b,Enhancement,6
gig_930b,Extension,4
gig_930c,Enhancement,10
gig_930c,Extension,8
gig_930d,Enhancement,2
gig_930d,Extension,2
gig_931a,Enhancement,4
gig_931a,Extension,2
gig_931b,Enhancement,13
gig_931b,Extension,1
gig_931c,Enhancement,4
gig_931c,Extension,3
gig_932a,Enhancement,4
gig_932a,Extension,1
gig_932b,Enhancement,6
gig_932b,Extension,2
gig_932c,Enhancement,16
gig_932c,Extension,5
gig_932d,Enhancement,2
gig_932d,Extension,1
gig_933a,Enhancement,4
gig_933b,Enhancement,5
gig_933b,Extension,2
gig_933c,Enhancement,8
gig_933d,Enhancement,3
gig_933d,Extension,2
gig_934a,Enhancement,3
gig_934a,Extension,2
gig_934b,Enhancement,4
gig_934b,Extension,3
gig_934c,Enhancement,8
gig_934c,Extension,2
gig_934d,Enhancement,4
gig_934d,Extension,1
gig_935a,Enhancement,3
gig_935b,Enhancement,4
gig_935b,Extension,1
gig_935c,Enhancement,11
gig_935c,Extension,2
gig_935d,Elaboration,1
gig_935d,Enhancement,8
gig_936a,Enhancement,2
gig_936b,Enhancement,12
gig_936b,Extension,1
gig_936c,Elaboration,1
gig_936c,Enhancement,15
gig_936c,Extension,1
gig_936d,Elaboration,1
gig_936d,Enhancement,3
gig_937a,Enhancement,1
gig_937a,Extension,3
gig_937b,Enhancement,7
gig_937b,Extension,3
gig_937c,Enhancement,13
gig_937c,Extension,2
gig_938a,Extension,3
gig_938b,Enhancement,2
gig_938c,Enhancement,14
gig_938c,Extension,2
gig_938d,Enhancement,8
gig_938d,Extension,2
gig_939a,Enhancement,2
gig_939a,Extension,1
gig_939b,Enhancement,3
gig_939b,Extension,2
gig_939c,Enhancement,10
gig_939c,Extension,2
gig_939d,Enhancement,3
gig_93a,Elaboration,1
gig_93a,Enhancement,1
gig_93b,Enhancement,5
gig_93b,Extension,3
gig_93c,Enhancement,4
gig_93c,Extension,1
gig_940a,Enhancement,3
gig_940b,Enhancement,9
gig_940b,Extension,1
gig_940c,Enhancement,7
gig_940d,Enhancement,3
gig_940d,Extension,3
gig_941a,Enhancement,6
gig_941b,Enhancement,6
gig_941b,Extension,6
gig_941c,Enhancement,5
gig_941c,Extension,3
gig_941d,Enhancement,10
gig_941d,Extension,3
gig_942a,Enhancement,1
gig_942a,Extension,4
gig_942b,Enhancement,3
gig_942b,Extension,1
gig_942c,Enhancement,8
gig_942c,Extension,1
gig_942d,Enhancement,4
gig_942d,Extension,3
gig_943a,Enhancement,1
gig_943b,Enhancement,3
gig_943b,Extension,4
gig_943c,Extension,1
gig_944a,Enhancement,1
gig_944a,Extension,3
gig_944b,Enhancement,2
gig_944c,Enhancement,7
gig_944c,Extension,2
gig_944d,Enhancement,8
gig_944d,Extension,2
gig_944e,Enhancement,6
gig_944e,Extension,1
gig_945a,Enhancement,5
gig_945a,Extension,1
gig_945b,Enhancement,4
gig_945b,Extension,3
gig_945c,Enhancement,10
gig_945c,Extension,2
gig_945d,Enhancement,4
gig_946a,Elaboration,1
gig_946a,Enhancement,4
gig_946a,Extension,2
gig_946b,Enhancement,10
gig_946b,Extension,2
gig_946c,Enhancement,12
gig_946c,Extension,3
gig_946d,Enhancement,4
gig_946d,Extension,1
gig_947a,Enhancement,1
gig_947a,Extension,2
gig_947b,Enhancement,5
gig_947c,Enhancement,5
gig_947c,Extension,1
gig_948c,Extension,1
gig_949a,Enhancement,2
gig_949c,Enhancement,1
gig_94a,Enhancement,1
gig_94a,Extension,5
gig_950a,Enhancement,1
gig_950a,Extension,1
gig_951a,Enhancement,2
gig_951a,Extension,1
gig_952c,Enhancement,3
gig_952c,Extension,1
gig_953a,Extension,1
gig_953c,Extension,1
gig_954a,Enhancement,7
gig_954b,Enhancement,3
gig_954c,Enhancement,4
gig_954d,Elaboration,1
gig_954d,Enhancement,2
gig_955a,Enhancement,6
gig_955b,Enhancement,5
gig_956a,Enhancement,1
gig_956b,Enhancement,5
gig_956b,Extension,1
gig_956c,Enhancement,2
gig_956c,Extension,1
gig_956d,Enhancement,1
gig_957,Elaboration,1
gig_957,Enhancement,5
gig_958a,Enhancement,4
gig_958a,Extension,1
gig_958b,Elaboration,1
gig_958b,Enhancement,4
gig_959a,Elaboration,5
gig_959a,Enhancement,10
gig_959a,Extension,2
gig_959b,Elaboration,1
gig_959b,Enhancement,10
gig_95a,Enhancement,10
gig_95b,Enhancement,2
gig_95b,Extension,1
gig_95c,Enhancement,8
gig_95c,Extension,1
gig_960a,Enhancement,2
gig_960b,Enhancement,2
gig_961a,Elaboration,1
gig_961a,Enhancement,6
gig_961a,Extension,2
gig_961b,Enhancement,8
gig_961c,Enhancement,7
gig_962a,Enhancement,4
gig_962a,Extension,1
gig_962b,Elaboration,1
gig_962b,Enhancement,2
gig_964c,Enhancement,2
gig_964c,Extension,1
gig_965c,Enhancement,2
gig_966a,Enhancement,3
gig_966b,Extension,1
gig_966c,Enhancement,2
gig_967a,Enhancement,2
gig_968b,Enhancement,2
gig_968c,Enhancement,1
gig_969a,Extension,1
gig_969b,Enhancement,1
gig_969c,Extension,3
gig_96a,Enhancement,5
gig_96a,Extension,3
gig_96b,Enhancement,5
gig_970a,Extension,1
gig_970c,Extension,1
gig_971a,Enhancement,1
gig_971b,Extension,1
gig_971c,Enhancement,1
gig_972c,Extension,1
gig_973a,Enhancement,2
gig_974b,Enhancement,3
gig_975a,Enhancement,1
gig_975b,Elaboration,1
gig_975b,Enhancement,5
gig_975b,Extension,1
gig_975c,Elaboration,1
gig_975c,Enhancement,3
gig_976b,Elaboration,1
gig_976b,Enhancement,9
gig_976b,Extension,2
gig_977a,Elaboration,1
gig_977a,Enhancement,10
gig_977a,Extension,2
gig_977b,Elaboration,1
gig_977b,Enhancement,16
gig_977b,Extension,2
gig_978a,Elaboration,1
gig_978a,Enhancement,15
gig_978a,Extension,1
gig_978b,Enhancement,8
gig_978b,Extension,1
gig_978c,Enhancement,4
gig_978c,Extension,1
gig_978e,Enhancement,7
gig_979b,Enhancement,9
gig_979c,Enhancement,1
gig_97a,Enhancement,9
gig_97a,Extension,1
gig_97b,Enhancement,3
gig_97b,Extension,5
gig_97c,Enhancement,3
gig_980a,Enhancement,1
gig_980b,Enhancement,2
gig_981a,Enhancement,4
gig_981a,Extension,2
gig_981b,Elaboration,1
gig_981b,Enhancement,1
gig_981c,Enhancement,8
gig_982a,Elaboration,2
gig_982a,Enhancement,4
gig_982b,Enhancement,1
gig_982b,Extension,2
gig_983a,Enhancement,3
gig_983b,Enhancement,1
gig_983b,Extension,1
gig_984a,Enhancement,2
gig_985,Elaboration,1
gig_985,Enhancement,4
gig_985,Extension,2
gig_986a,Elaboration,2
gig_986a,Enhancement,2
gig_986b,Enhancement,3
gig_986c,Enhancement,1
gig_987,Enhancement,1
gig_987,Extension,1
gig_988,Enhancement,5
gig_988,Extension,1
gig_989,Enhancement,4
gig_98a,Extension,1
gig_98b,Enhancement,3
gig_98b,Extension,1
gig_98c,Enhancement,2
gig_98c,Extension,1
gig_990a1,Enhancement,6
gig_990a1,Extension,1
gig_990a2,Elaboration,3
gig_990a2,Enhancement,11
gig_990a2,Extension,5
gig_991a1,Elaboration,1
gig_991a1,Enhancement,4
gig_991a2,Elaboration,1
gig_991a2,Enhancement,14
gig_991a2,Extension,3
gig_992a1,Elaboration,6
gig_992a1,Enhancement,55
gig_992a1,Extension,8
gig_992a2,Elaboration,3
gig_992a2,Enhancement,26
gig_992a2,Extension,6
gig_993a1,Elaboration,1
gig_993a1,Enhancement,18
gig_993a1,Extension,4
gig_993a2,Elaboration,5
gig_993a2,Enhancement,35
gig_993a2,Extension,15
gig_994a,Enhancement,4
gig_994b,Enhancement,2
gig_994c,Enhancement,5
gig_994c,Extension,1
gig_995,Enhancement,3
gig_995,Extension,1
gig_996a,Enhancement,2
gig_996b,Enhancement,2
gig_996b,Extension,1
gig_996c,Enhancement,4
gig_997a,Enhancement,3
gig_997b,Elaboration,1
gig_997b,Enhancement,5
gig_997c,Enhancement,7
gig_998a,Enhancement,3
gig_998b,Enhancement,3
gig_998c,Enhancement,5
gig_999,Elaboration,5
gig_999,Enhancement,38
gig_999,Extension,3
gig_99b,Enhancement,1
gig_99b,Extension,2
gig_9a,Extension,2
gig_9b,Enhancement,2
